annee,scrutin,date_scrutin,source_arrete,province,numero_liste,liste_nom,couleur_bulletin,embleme,rang,nom_prenoms,sexe,page_source,source_url,nom_normalise,nom_cle_comparaison,ocr_a_verifier,liste_id
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,10,Patricia BROSSARD,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,PATRICIA BROSSARD,BROSSARD PATRICIA,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,11,Jean-Paul GODOT,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,JEAN PAUL GODOT,GODOT JEAN PAUL,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,12,Christele LACROSE,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,CHRISTELE LACROSE,CHRISTELE LACROSE,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,13,Didier VERNAY,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,DIDIER VERNAY,DIDIER VERNAY,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,14,Jennifer PREVEL,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,JENNIFER PREVEL,JENNIFER PREVEL,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,15,Marco TOSOLINI,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,MARCO TOSOLINI,MARCO TOSOLINI,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,16,Katarina DELAMAIRE,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,KATARINA DELAMAIRE,DELAMAIRE KATARINA,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,17,Ludovic DE GRESLAN,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,LUDOVIC DE GRESLAN,DE GRESLAN LUDOVIC,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,18,Lauriane METZDORF,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,LAURIANE METZDORF,LAURIANE METZDORF,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,19,Jean-Philippe ROUQUETTE,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,JEAN PHILIPPE ROUQUETTE,JEAN PHILIPPE ROUQUETTE,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,20,Denise HORNGREN,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,DENISE HORNGREN,DENISE HORNGREN,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,21,Eric HENRIOT,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,ERIC HENRIOT,ERIC HENRIOT,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,22,Bianca WAHOO,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,BIANCA WAHOO,BIANCA WAHOO,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,23,Claude PYDO,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,CLAUDE PYDO,CLAUDE PYDO,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,24,Katia ZAJAC,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,KATIA ZAJAC,KATIA ZAJAC,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,25,Jonathan LAURENT,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,JONATHAN LAURENT,JONATHAN LAURENT,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,26,Cynthia UGOLINI,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,CYNTHIA UGOLINI,CYNTHIA UGOLINI,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,27,Soutrisno SOEKIMAN,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,SOUTRISNO SOEKIMAN,SOEKIMAN SOUTRISNO,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,28,Isabelle DOUELLON,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,ISABELLE DOUELLON,DOUELLON ISABELLE,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,29,Christophe PIRAT,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,CHRISTOPHE PIRAT,CHRISTOPHE PIRAT,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,30,Dominique DURAND,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,DOMINIQUE DURAND,DOMINIQUE DURAND,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,31,Philippe MARTINEZ,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,PHILIPPE MARTINEZ,MARTINEZ PHILIPPE,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,32,Marinella ROSSI,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,MARINELLA ROSSI,MARINELLA ROSSI,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,33,Damien PELLERIN,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,DAMIEN PELLERIN,DAMIEN PELLERIN,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,34,Yvana TOURNIER,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,YVANA TOURNIER,TOURNIER YVANA,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,35,Bruno PENATI,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,BRUNO PENATI,BRUNO PENATI,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,36,Nathalie ROSSILLE,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,NATHALIE ROSSILLE,NATHALIE ROSSILLE,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,37,Soane-Patita VAOHEILALA,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,SOANE PATITA VAOHEILALA,PATITA SOANE VAOHEILALA,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,38,Yva TUULAKI,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,YVA TUULAKI,TUULAKI YVA,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,39,Tony THIBAULT,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,TONY THIBAULT,THIBAULT TONY,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,40,Lina BALMELLI née DAM,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,LINA BALMELLI DAM,BALMELLI DAM LINA,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,41,Roger CLAVEL,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,ROGER CLAVEL,CLAVEL ROGER,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,42,Marie-Thérèse REBY,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,MARIE THERESE REBY,MARIE REBY THERESE,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,43,Yvan AUVRAY,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,YVAN AUVRAY,AUVRAY YVAN,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,44,Simone PEBELLIER épouse TOURNIER,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,SIMONE PEBELLIER TOURNIER,PEBELLIER SIMONE TOURNIER,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,45,Jean-Philippe CHIARA,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,JEAN PHILIPPE CHIARA,CHIARA JEAN PHILIPPE,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,46,Stella DEVILLERS,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,STELLA DEVILLERS,DEVILLERS STELLA,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,47,Patrick GODOT,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,PATRICK GODOT,GODOT PATRICK,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,48,Christelle BOURGINE,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,CHRISTELLE BOURGINE,BOURGINE CHRISTELLE,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,49,Henri ZEGOU,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,HENRI ZEGOU,HENRI ZEGOU,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,2,RASSEMBLEMENT NATIONAL,NA,NA,50,Nadine DEVILLERS,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,NADINE DEVILLERS,DEVILLERS NADINE,FALSE,2019_Province Sud_02
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,3,L’AVENIR EN CONFIANCE,NA,NA,1,Sonia BACKES,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,SONIA BACKES,BACKES SONIA,FALSE,2019_Province Sud_03
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,3,L’AVENIR EN CONFIANCE,NA,NA,2,Thierry SANTA,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,THIERRY SANTA,SANTA THIERRY,FALSE,2019_Province Sud_03
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,3,L’AVENIR EN CONFIANCE,NA,NA,3,Virginie RUFFENACH,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,VIRGINIE RUFFENACH,RUFFENACH VIRGINIE,FALSE,2019_Province Sud_03
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,3,L’AVENIR EN CONFIANCE,NA,NA,4,Gil BRIAL,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,GIL BRIAL,BRIAL GIL,FALSE,2019_Province Sud_03
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,3,L’AVENIR EN CONFIANCE,NA,NA,5,Françoise SUVE,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,FRANCOISE SUVE,FRANCOISE SUVE,FALSE,2019_Province Sud_03
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,3,L’AVENIR EN CONFIANCE,NA,NA,6,Philippe BLAISE,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,PHILIPPE BLAISE,BLAISE PHILIPPE,FALSE,2019_Province Sud_03
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,3,L’AVENIR EN CONFIANCE,NA,NA,7,Laura VENDEGOU,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,LAURA VENDEGOU,LAURA VENDEGOU,FALSE,2019_Province Sud_03
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,3,L’AVENIR EN CONFIANCE,NA,NA,8,Christopher GYGES,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,CHRISTOPHER GYGES,CHRISTOPHER GYGES,FALSE,2019_Province Sud_03
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,3,L’AVENIR EN CONFIANCE,NA,NA,9,Isabelle CHAMPMOREAU,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,ISABELLE CHAMPMOREAU,CHAMPMOREAU ISABELLE,FALSE,2019_Province Sud_03
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,3,L’AVENIR EN CONFIANCE,NA,NA,10,Yoann LECOURIEUX,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,YOANN LECOURIEUX,LECOURIEUX YOANN,FALSE,2019_Province Sud_03
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,3,L’AVENIR EN CONFIANCE,NA,NA,11,Naïa WATEOU,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,NAIA WATEOU,NAIA WATEOU,FALSE,2019_Province Sud_03
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,3,L’AVENIR EN CONFIANCE,NA,NA,12,Brieuc FROGIER,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,BRIEUC FROGIER,BRIEUC FROGIER,FALSE,2019_Province Sud_03
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,3,L’AVENIR EN CONFIANCE,NA,NA,13,Muriel MALFAR-PAUGA,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,MURIEL MALFAR PAUGA,MALFAR MURIEL PAUGA,FALSE,2019_Province Sud_03
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,3,L’AVENIR EN CONFIANCE,NA,NA,14,Alesio SALIGA,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,ALESIO SALIGA,ALESIO SALIGA,FALSE,2019_Province Sud_03
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,3,L’AVENIR EN CONFIANCE,NA,NA,15,Nadine JALABERT,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,NADINE JALABERT,JALABERT NADINE,FALSE,2019_Province Sud_03
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,3,L’AVENIR EN CONFIANCE,NA,NA,16,Lionnel BRINON,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,LIONNEL BRINON,BRINON LIONNEL,FALSE,2019_Province Sud_03
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,3,L’AVENIR EN CONFIANCE,NA,NA,17,Aniseta TUFELE,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,ANISETA TUFELE,ANISETA TUFELE,FALSE,2019_Province Sud_03
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,3,L’AVENIR EN CONFIANCE,NA,NA,18,Guy-Olivier CUENOT,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,GUY OLIVIER CUENOT,CUENOT GUY OLIVIER,FALSE,2019_Province Sud_03
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,3,L’AVENIR EN CONFIANCE,NA,NA,19,Marie-Jo BARBIER,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,MARIE JO BARBIER,BARBIER JO MARIE,FALSE,2019_Province Sud_03
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,3,L’AVENIR EN CONFIANCE,NA,NA,20,Jean-Gabriel FAVREAU,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,JEAN GABRIEL FAVREAU,FAVREAU GABRIEL JEAN,FALSE,2019_Province Sud_03
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,3,L’AVENIR EN CONFIANCE,NA,NA,21,Léa TRIPODI,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,LEA TRIPODI,LEA TRIPODI,FALSE,2019_Province Sud_03
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,3,L’AVENIR EN CONFIANCE,NA,NA,22,Lionel PAAGALUA,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,LIONEL PAAGALUA,LIONEL PAAGALUA,FALSE,2019_Province Sud_03
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,3,L’AVENIR EN CONFIANCE,NA,NA,23,Christiane SARIDJAN-VERGER,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,CHRISTIANE SARIDJAN VERGER,CHRISTIANE SARIDJAN VERGER,FALSE,2019_Province Sud_03
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,3,L’AVENIR EN CONFIANCE,NA,NA,24,Julien TRAN AP,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,JULIEN TRAN AP,AP JULIEN TRAN,FALSE,2019_Province Sud_03
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,3,L’AVENIR EN CONFIANCE,NA,NA,25,Suzanne MAIAU-SEFA,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,SUZANNE MAIAU SEFA,MAIAU SEFA SUZANNE,FALSE,2019_Province Sud_03
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,3,L’AVENIR EN CONFIANCE,NA,NA,26,Joan MAPOU,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,JOAN MAPOU,JOAN MAPOU,FALSE,2019_Province Sud_03
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,3,L’AVENIR EN CONFIANCE,NA,NA,27,Cindy PRALONG,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,CINDY PRALONG,CINDY PRALONG,FALSE,2019_Province Sud_03
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,3,L’AVENIR EN CONFIANCE,NA,NA,28,Nicolas BRIGNONE,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,NICOLAS BRIGNONE,BRIGNONE NICOLAS,FALSE,2019_Province Sud_03
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,3,L’AVENIR EN CONFIANCE,NA,NA,29,Chantal COURTOT,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,CHANTAL COURTOT,CHANTAL COURTOT,FALSE,2019_Province Sud_03
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,3,L’AVENIR EN CONFIANCE,NA,NA,30,Christophe LOUECKHOTE,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,CHRISTOPHE LOUECKHOTE,CHRISTOPHE LOUECKHOTE,FALSE,2019_Province Sud_03
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,3,L’AVENIR EN CONFIANCE,NA,NA,31,Nicole ANDREA-SONG,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,NICOLE ANDREA SONG,ANDREA NICOLE SONG,FALSE,2019_Province Sud_03
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,3,L’AVENIR EN CONFIANCE,NA,NA,32,David UGOLINI,M,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,DAVID UGOLINI,DAVID UGOLINI,FALSE,2019_Province Sud_03
2019,provinciales_2019,2019-05-12,elections-nc.fr candidatures 2019,Province Sud,3,L’AVENIR EN CONFIANCE,NA,NA,33,Jeanne POELLABAUER,F,NA,https://www.elections-nc.fr/elections-2018-2020/elections-provinciales-2019/candidatures-provinciales/candidatures-province-sud,JEANNE POELLABAUER,JEANNE POELLABAUER,FALSE,2019_Province Sud_03
