election,tour,code_departement,code_commune,commune,commune_norm,code_bv,bureau_nom,bloc,camp_institutionnel,inscrits,votants,abstentions,exprimes,blancs,nuls,voix_bloc,longitude,latitude,geo_source,nb_options,options,pct_exprimes,pct_inscrits
referendum_2018,,988,98824,POUEBO,POUEBO,0004,Saint-Louis,loyaliste,anti_independantiste,554,457,97,452,1,4,21,164.56475883280652,-20.370617010719258,tribus_villages_nc,1,Non,4.65,3.79
referendum_2018,,988,98824,POUEBO,POUEBO,0005,Colnett - maison commune,independantiste,independantiste,124,92,32,92,0,0,84,164.73002659765442,-20.4756971674156,tribus_villages_nc,1,Oui,91.3,67.74
referendum_2018,,988,98824,POUEBO,POUEBO,0005,Colnett - maison commune,loyaliste,anti_independantiste,124,92,32,92,0,0,8,164.73002659765442,-20.4756971674156,tribus_villages_nc,1,Non,8.7,6.45
referendum_2018,,988,98825,POUEMBOUT,POUEMBOUT,0001,Mairie,independantiste,independantiste,1095,967,128,953,8,6,334,164.901099514933,-21.1214333298182,etablissements_publics_nc,1,Oui,35.05,30.5
referendum_2018,,988,98825,POUEMBOUT,POUEMBOUT,0001,Mairie,loyaliste,anti_independantiste,1095,967,128,953,8,6,619,164.901099514933,-21.1214333298182,etablissements_publics_nc,1,Non,64.95,56.53
referendum_2018,,988,98825,POUEMBOUT,POUEMBOUT,0002,Paouta,independantiste,independantiste,155,140,15,135,2,3,121,165.004824198459,-21.061258041708,etablissements_publics_nc,1,Oui,89.63,78.06
referendum_2018,,988,98825,POUEMBOUT,POUEMBOUT,0002,Paouta,loyaliste,anti_independantiste,155,140,15,135,2,3,14,165.004824198459,-21.061258041708,etablissements_publics_nc,1,Non,10.37,9.03
referendum_2018,,988,98825,POUEMBOUT,POUEMBOUT,0003,Ouaté,independantiste,independantiste,133,111,22,107,0,4,101,165.125775830839,-21.1850509030541,tribus_villages_nc_manual,1,Oui,94.39,75.94
referendum_2018,,988,98825,POUEMBOUT,POUEMBOUT,0003,Ouaté,loyaliste,anti_independantiste,133,111,22,107,0,4,6,165.125775830839,-21.1850509030541,tribus_villages_nc_manual,1,Non,5.61,4.51
referendum_2018,,988,98826,POUM,POUM,0001,Mairie,independantiste,independantiste,599,524,75,510,7,7,374,164.02565823453438,-20.232335490929035,tribus_villages_nc,1,Oui,73.33,62.44
referendum_2018,,988,98826,POUM,POUM,0001,Mairie,loyaliste,anti_independantiste,599,524,75,510,7,7,136,164.02565823453438,-20.232335490929035,tribus_villages_nc,1,Non,26.67,22.7
referendum_2018,,988,98826,POUM,POUM,0002,Tiabet,independantiste,independantiste,382,341,41,337,2,2,320,164.0259384508845,-20.127138518272172,tribus_villages_nc,1,Oui,94.96,83.77
referendum_2018,,988,98826,POUM,POUM,0002,Tiabet,loyaliste,anti_independantiste,382,341,41,337,2,2,17,164.0259384508845,-20.127138518272172,tribus_villages_nc,1,Non,5.04,4.45
referendum_2018,,988,98826,POUM,POUM,0003,École catholique d’Arama,independantiste,independantiste,385,287,98,286,1,0,254,164.20258021961365,-20.252916819670393,tribus_villages_nc,1,Oui,88.81,65.97
referendum_2018,,988,98826,POUM,POUM,0003,École catholique d’Arama,loyaliste,anti_independantiste,385,287,98,286,1,0,32,164.20258021961365,-20.252916819670393,tribus_villages_nc,1,Non,11.19,8.31
referendum_2018,,988,98827,POYA,POYA,0001,Mairie 1,independantiste,independantiste,526,462,64,455,3,4,222,164.99768585786552,-21.326893497720405,arrete_manual_tribus,1,Oui,48.79,42.21
referendum_2018,,988,98827,POYA,POYA,0001,Mairie 1,loyaliste,anti_independantiste,526,462,64,455,3,4,233,164.99768585786552,-21.326893497720405,arrete_manual_tribus,1,Non,51.21,44.3
referendum_2018,,988,98827,POYA,POYA,0002,Gohapin,independantiste,independantiste,446,380,66,378,0,2,362,165.27390161257972,-21.22505994951149,arrete_manual_tribus,1,Oui,95.77,81.17
referendum_2018,,988,98827,POYA,POYA,0002,Gohapin,loyaliste,anti_independantiste,446,380,66,378,0,2,16,165.27390161257972,-21.22505994951149,arrete_manual_tribus,1,Non,4.23,3.59
referendum_2018,,988,98827,POYA,POYA,0003,Népoui,independantiste,independantiste,671,575,96,565,3,7,194,164.99768585786552,-21.326893497720405,arrete_manual_tribus,1,Oui,34.34,28.91
referendum_2018,,988,98827,POYA,POYA,0003,Népoui,loyaliste,anti_independantiste,671,575,96,565,3,7,371,164.99768585786552,-21.326893497720405,arrete_manual_tribus,1,Non,65.66,55.29
referendum_2018,,988,98827,POYA,POYA,0004,Montfaoué,independantiste,independantiste,250,217,33,216,1,0,212,165.2933124776928,-21.277955211764784,arrete_manual_tribus,1,Oui,98.15,84.8
referendum_2018,,988,98827,POYA,POYA,0004,Montfaoué,loyaliste,anti_independantiste,250,217,33,216,1,0,4,165.2933124776928,-21.277955211764784,arrete_manual_tribus,1,Non,1.85,1.6
referendum_2018,,988,98827,POYA,POYA,0005,Maison Moindah,independantiste,independantiste,159,147,12,146,0,1,3,165.2454695470807,-21.4084575263513,arrete_manual_tribus,1,Oui,2.05,1.89
referendum_2018,,988,98827,POYA,POYA,0005,Maison Moindah,loyaliste,anti_independantiste,159,147,12,146,0,1,143,165.2454695470807,-21.4084575263513,arrete_manual_tribus,1,Non,97.95,89.94
referendum_2018,,988,98827,POYA,POYA,0006,Nékliai,independantiste,independantiste,190,169,21,169,0,0,154,165.1862986905251,-21.29493580556391,arrete_manual_tribus,1,Oui,91.12,81.05
referendum_2018,,988,98827,POYA,POYA,0006,Nékliai,loyaliste,anti_independantiste,190,169,21,169,0,0,15,165.1862986905251,-21.29493580556391,arrete_manual_tribus,1,Non,8.88,7.89
referendum_2018,,988,98828,SARRAMEA,SARRAMEA,0001,Mairie,independantiste,independantiste,506,472,34,465,4,3,339,165.85386596919105,-21.642344787633757,tribus_villages_nc,1,Oui,72.9,67
referendum_2018,,988,98828,SARRAMEA,SARRAMEA,0001,Mairie,loyaliste,anti_independantiste,506,472,34,465,4,3,126,165.85386596919105,-21.642344787633757,tribus_villages_nc,1,Non,27.1,24.9
referendum_2018,,988,98829,THIO,THIO,0001,Mairie,independantiste,independantiste,800,672,128,665,2,5,436,166.21553174553168,-21.610374938390603,tribus_villages_nc,1,Oui,65.56,54.5
referendum_2018,,988,98829,THIO,THIO,0001,Mairie,loyaliste,anti_independantiste,800,672,128,665,2,5,229,166.21553174553168,-21.610374938390603,tribus_villages_nc,1,Non,34.44,28.62
referendum_2018,,988,98829,THIO,THIO,0002,Mairie,independantiste,independantiste,564,490,74,488,0,2,442,166.21553174553168,-21.610374938390603,tribus_villages_nc,1,Oui,90.57,78.37
referendum_2018,,988,98829,THIO,THIO,0002,Mairie,loyaliste,anti_independantiste,564,490,74,488,0,2,46,166.21553174553168,-21.610374938390603,tribus_villages_nc,1,Non,9.43,8.16
referendum_2018,,988,98829,THIO,THIO,0003,Grand Borendy,independantiste,independantiste,309,254,55,252,0,2,242,166.45075740277505,-21.738718340168145,tribus_villages_nc,1,Oui,96.03,78.32
referendum_2018,,988,98829,THIO,THIO,0003,Grand Borendy,loyaliste,anti_independantiste,309,254,55,252,0,2,10,166.45075740277505,-21.738718340168145,tribus_villages_nc,1,Non,3.97,3.24
referendum_2018,,988,98829,THIO,THIO,0004,Saint-Pierre,independantiste,independantiste,441,389,52,380,3,6,363,166.14983539215794,-21.67410856554519,tribus_villages_nc,1,Oui,95.53,82.31
referendum_2018,,988,98829,THIO,THIO,0004,Saint-Pierre,loyaliste,anti_independantiste,441,389,52,380,3,6,17,166.14983539215794,-21.67410856554519,tribus_villages_nc,1,Non,4.47,3.85
referendum_2018,,988,98830,TOUHO,TOUHO,0001,Mairie,independantiste,independantiste,959,810,149,801,3,6,593,165.23869122747195,-20.77975735338533,tribus_villages_nc,1,Oui,74.03,61.84
referendum_2018,,988,98830,TOUHO,TOUHO,0001,Mairie,loyaliste,anti_independantiste,959,810,149,801,3,6,208,165.23869122747195,-20.77975735338533,tribus_villages_nc,1,Non,25.97,21.69
referendum_2018,,988,98830,TOUHO,TOUHO,0002,Tiouandé,independantiste,independantiste,226,187,39,184,2,1,157,165.04706639545026,-20.742192862631615,tribus_villages_nc,1,Oui,85.33,69.47
referendum_2018,,988,98830,TOUHO,TOUHO,0002,Tiouandé,loyaliste,anti_independantiste,226,187,39,184,2,1,27,165.04706639545026,-20.742192862631615,tribus_villages_nc,1,Non,14.67,11.95
referendum_2018,,988,98830,TOUHO,TOUHO,0003,Kokingone,independantiste,independantiste,302,268,34,266,0,2,239,165.25551905392797,-20.85522530725118,tribus_villages_nc,1,Oui,89.85,79.14
referendum_2018,,988,98830,TOUHO,TOUHO,0003,Kokingone,loyaliste,anti_independantiste,302,268,34,266,0,2,27,165.25551905392797,-20.85522530725118,tribus_villages_nc,1,Non,10.15,8.94
referendum_2018,,988,98830,TOUHO,TOUHO,0004,Paola,independantiste,independantiste,402,347,55,347,0,0,331,165.1103595238747,-20.77393379422664,tribus_villages_nc,1,Oui,95.39,82.34
referendum_2018,,988,98830,TOUHO,TOUHO,0004,Paola,loyaliste,anti_independantiste,402,347,55,347,0,0,16,165.1103595238747,-20.77393379422664,tribus_villages_nc,1,Non,4.61,3.98
referendum_2018,,988,98831,VOH,VOH,0001,Mairie,independantiste,independantiste,1446,1249,197,1218,13,18,791,164.686182051524,-20.9488288857597,etablissements_publics_nc,1,Oui,64.94,54.7
referendum_2018,,988,98831,VOH,VOH,0001,Mairie,loyaliste,anti_independantiste,1446,1249,197,1218,13,18,427,164.686182051524,-20.9488288857597,etablissements_publics_nc,1,Non,35.06,29.53
referendum_2018,,988,98831,VOH,VOH,0002,Témala,independantiste,independantiste,819,733,86,715,6,12,521,164.689267929949,-20.87135077045,etablissements_publics_nc,1,Oui,72.87,63.61
referendum_2018,,988,98831,VOH,VOH,0002,Témala,loyaliste,anti_independantiste,819,733,86,715,6,12,194,164.689267929949,-20.87135077045,etablissements_publics_nc,1,Non,27.13,23.69
referendum_2018,,988,98831,VOH,VOH,0003,Ouengo,independantiste,independantiste,47,45,2,45,0,0,45,164.74217311646055,-20.784454291123556,tribus_villages_nc,1,Oui,100,95.74
referendum_2018,,988,98831,VOH,VOH,0003,Ouengo,loyaliste,anti_independantiste,47,45,2,45,0,0,0,164.74217311646055,-20.784454291123556,tribus_villages_nc,1,Non,0,0
referendum_2018,,988,98832,YATE,YATE,0001,Mairie,independantiste,independantiste,278,257,21,253,0,4,206,166.94326054599946,-22.16058963447543,tribus_villages_nc,1,Oui,81.42,74.1
referendum_2018,,988,98832,YATE,YATE,0001,Mairie,loyaliste,anti_independantiste,278,257,21,253,0,4,47,166.94326054599946,-22.16058963447543,tribus_villages_nc,1,Non,18.58,16.91
referendum_2018,,988,98832,YATE,YATE,0002,Touaourou,independantiste,independantiste,473,434,39,432,0,2,370,166.97497872151834,-22.190244269832505,tribus_villages_nc,1,Oui,85.65,78.22
referendum_2018,,988,98832,YATE,YATE,0002,Touaourou,loyaliste,anti_independantiste,473,434,39,432,0,2,62,166.97497872151834,-22.190244269832505,tribus_villages_nc,1,Non,14.35,13.11
referendum_2018,,988,98832,YATE,YATE,0003,Goro,independantiste,independantiste,217,193,24,192,1,0,156,167.0163659290303,-22.286011229502463,tribus_villages_nc,1,Oui,81.25,71.89
referendum_2018,,988,98832,YATE,YATE,0003,Goro,loyaliste,anti_independantiste,217,193,24,192,1,0,36,167.0163659290303,-22.286011229502463,tribus_villages_nc,1,Non,18.75,16.59
referendum_2018,,988,98832,YATE,YATE,0004,Unia,independantiste,independantiste,753,663,90,661,0,2,625,166.89998901288348,-22.06107261844911,tribus_villages_nc,1,Oui,94.55,83
referendum_2018,,988,98832,YATE,YATE,0004,Unia,loyaliste,anti_independantiste,753,663,90,661,0,2,36,166.89998901288348,-22.06107261844911,tribus_villages_nc,1,Non,5.45,4.78
referendum_2018,,988,98833,KOUAOUA,KOUAOUA,0001,Mairie,independantiste,independantiste,558,468,90,462,3,3,296,165.82856671021466,-21.396045166693337,tribus_villages_nc,1,Oui,64.07,53.05
referendum_2018,,988,98833,KOUAOUA,KOUAOUA,0001,Mairie,loyaliste,anti_independantiste,558,468,90,462,3,3,166,165.82856671021466,-21.396045166693337,tribus_villages_nc,1,Non,35.93,29.75
referendum_2018,,988,98833,KOUAOUA,KOUAOUA,0002,Maison commune de Ouérou-Pimet,independantiste,independantiste,262,212,50,210,1,1,181,165.72221294003012,-21.49791198784617,tribus_villages_nc,1,Oui,86.19,69.08
referendum_2018,,988,98833,KOUAOUA,KOUAOUA,0002,Maison commune de Ouérou-Pimet,loyaliste,anti_independantiste,262,212,50,210,1,1,29,165.72221294003012,-21.49791198784617,tribus_villages_nc,1,Non,13.81,11.07
referendum_2018,,988,98833,KOUAOUA,KOUAOUA,0003,Koh,independantiste,independantiste,145,136,9,134,1,1,114,165.83542921955194,-21.536184530370736,tribus_villages_nc,1,Oui,85.07,78.62
referendum_2018,,988,98833,KOUAOUA,KOUAOUA,0003,Koh,loyaliste,anti_independantiste,145,136,9,134,1,1,20,165.83542921955194,-21.536184530370736,tribus_villages_nc,1,Non,14.93,13.79
referendum_2018,,988,98833,KOUAOUA,KOUAOUA,0004,Méa-Mébara,independantiste,independantiste,167,138,29,135,3,0,101,165.78859040310297,-21.469132110021317,tribus_villages_nc,1,Oui,74.81,60.48
referendum_2018,,988,98833,KOUAOUA,KOUAOUA,0004,Méa-Mébara,loyaliste,anti_independantiste,167,138,29,135,3,0,34,165.78859040310297,-21.469132110021317,tribus_villages_nc,1,Non,25.19,20.36
referendum_2018,,988,,BELEP,BELEP,0002,Lieu de vote délocalisé de Bélep à Nouméa,independantiste,independantiste,130,118,12,116,0,2,109,,,,1,Oui,93.97,83.85
referendum_2018,,988,,BELEP,BELEP,0002,Lieu de vote délocalisé de Bélep à Nouméa,loyaliste,anti_independantiste,130,118,12,116,0,2,7,,,,1,Non,6.03,5.38
referendum_2018,,988,,ILE DES PINS,ILEDESPINS,0003,Lieu de vote délocalisé de l’Ile-des-Pins à Nouméa,independantiste,independantiste,130,129,1,128,0,1,90,,,,1,Oui,70.31,69.23
referendum_2018,,988,,ILE DES PINS,ILEDESPINS,0003,Lieu de vote délocalisé de l’Ile-des-Pins à Nouméa,loyaliste,anti_independantiste,130,129,1,128,0,1,38,,,,1,Non,29.69,29.23
referendum_2018,,988,,OUVEA,OUVEA,0008,Lieu de vote délocalisé d’Ouvéa à Nouméa,independantiste,independantiste,679,631,48,628,1,2,528,,,,1,Oui,84.08,77.76
referendum_2018,,988,,OUVEA,OUVEA,0008,Lieu de vote délocalisé d’Ouvéa à Nouméa,loyaliste,anti_independantiste,679,631,48,628,1,2,100,,,,1,Non,15.92,14.73
referendum_2020,,988,98801,Belep,BELEP,0001,Mairie,independantiste,independantiste,740,582,158,580,1,1,559,163.6480110596638,-19.71203277091468,tribus_villages_nc,1,Oui,96.38,75.54
referendum_2020,,988,98801,Belep,BELEP,0001,Mairie,loyaliste,anti_independantiste,740,582,158,580,1,1,21,163.6480110596638,-19.71203277091468,tribus_villages_nc,1,Non,3.62,2.84
referendum_2020,,988,98802,Boulouparis,BOULOUPARI,0001,Mairie,independantiste,independantiste,861,791,70,782,3,6,221,166.047711423762,-21.8654175541592,etablissements_publics_nc,1,Oui,28.26,25.67
referendum_2020,,988,98802,Boulouparis,BOULOUPARI,0001,Mairie,loyaliste,anti_independantiste,861,791,70,782,3,6,561,166.047711423762,-21.8654175541592,etablissements_publics_nc,1,Non,71.74,65.16
referendum_2020,,988,98802,Boulouparis,BOULOUPARI,0002,Centre Culturel,independantiste,independantiste,592,559,33,557,0,2,137,166.049037015845,-21.8654352350015,etablissements_publics_nc,1,Oui,24.6,23.14
referendum_2020,,988,98802,Boulouparis,BOULOUPARI,0002,Centre Culturel,loyaliste,anti_independantiste,592,559,33,557,0,2,420,166.049037015845,-21.8654352350015,etablissements_publics_nc,1,Non,75.4,70.95
referendum_2020,,988,98802,Boulouparis,BOULOUPARI,0003,Mairie (Maison des associations),independantiste,independantiste,768,712,56,703,5,4,321,166.047082551458,-21.8655893376649,etablissements_publics_nc,1,Oui,45.66,41.8
referendum_2020,,988,98802,Boulouparis,BOULOUPARI,0003,Mairie (Maison des associations),loyaliste,anti_independantiste,768,712,56,703,5,4,382,166.047082551458,-21.8655893376649,etablissements_publics_nc,1,Non,54.34,49.74
referendum_2020,,988,98802,Boulouparis,BOULOUPARI,0004,Centre culturel,independantiste,independantiste,598,548,50,545,1,2,118,166.049037015845,-21.8654352350015,etablissements_publics_nc,1,Oui,21.65,19.73
referendum_2020,,988,98802,Boulouparis,BOULOUPARI,0004,Centre culturel,loyaliste,anti_independantiste,598,548,50,545,1,2,427,166.049037015845,-21.8654352350015,etablissements_publics_nc,1,Non,78.35,71.4
referendum_2020,,988,98803,Bourail,BOURAIL,0001,Mairie,independantiste,independantiste,623,565,58,558,4,3,136,165.497503614793,-21.5680444203004,etablissements_publics_nc,1,Oui,24.37,21.83
referendum_2020,,988,98803,Bourail,BOURAIL,0001,Mairie,loyaliste,anti_independantiste,623,565,58,558,4,3,422,165.497503614793,-21.5680444203004,etablissements_publics_nc,1,Non,75.63,67.74
referendum_2020,,988,98803,Bourail,BOURAIL,0002,Pothé,independantiste,independantiste,844,736,108,722,6,8,615,165.491900847299,-21.4547330481005,etablissements_publics_nc,1,Oui,85.18,72.87
referendum_2020,,988,98803,Bourail,BOURAIL,0002,Pothé,loyaliste,anti_independantiste,844,736,108,722,6,8,107,165.491900847299,-21.4547330481005,etablissements_publics_nc,1,Non,14.82,12.68
referendum_2020,,988,98803,Bourail,BOURAIL,0003,Colisée,independantiste,independantiste,872,811,61,801,3,7,144,165.49385205691,-21.5656940047007,etablissements_publics_nc,1,Oui,17.98,16.51
referendum_2020,,988,98803,Bourail,BOURAIL,0003,Colisée,loyaliste,anti_independantiste,872,811,61,801,3,7,657,165.49385205691,-21.5656940047007,etablissements_publics_nc,1,Non,82.02,75.34
referendum_2020,,988,98803,Bourail,BOURAIL,0004,École Les Lys d’Eau,independantiste,independantiste,857,795,62,787,2,6,133,165.49748641875,-21.5730483252455,etablissements_publics_nc,1,Oui,16.9,15.52
referendum_2020,,988,98803,Bourail,BOURAIL,0004,École Les Lys d’Eau,loyaliste,anti_independantiste,857,795,62,787,2,6,654,165.49748641875,-21.5730483252455,etablissements_publics_nc,1,Non,83.1,76.31
referendum_2020,,988,98803,Bourail,BOURAIL,0005,École Louise Michel,independantiste,independantiste,887,806,81,793,5,8,170,165.497379452405,-21.57045570157,etablissements_publics_nc,1,Oui,21.44,19.17
referendum_2020,,988,98803,Bourail,BOURAIL,0005,École Louise Michel,loyaliste,anti_independantiste,887,806,81,793,5,8,623,165.497379452405,-21.57045570157,etablissements_publics_nc,1,Non,78.56,70.24
referendum_2020,,988,98804,Canala,CANALA,0001,Mairie,independantiste,independantiste,400,360,40,355,2,3,326,165.96392757417755,-21.522084905801098,tribus_villages_nc,1,Oui,91.83,81.5
referendum_2020,,988,98804,Canala,CANALA,0001,Mairie,loyaliste,anti_independantiste,400,360,40,355,2,3,29,165.96392757417755,-21.522084905801098,tribus_villages_nc,1,Non,8.17,7.25
referendum_2020,,988,98804,Canala,CANALA,0002,Nakéty,independantiste,independantiste,490,463,27,462,1,0,458,166.04631481753384,-21.54222544058342,tribus_villages_nc,1,Oui,99.13,93.47
referendum_2020,,988,98804,Canala,CANALA,0002,Nakéty,loyaliste,anti_independantiste,490,463,27,462,1,0,4,166.04631481753384,-21.54222544058342,tribus_villages_nc,1,Non,0.87,0.82
referendum_2020,,988,98804,Canala,CANALA,0003,Nanon,independantiste,independantiste,462,426,36,421,3,2,397,165.88480729759476,-21.546697208816735,tribus_villages_nc,1,Oui,94.3,85.93
referendum_2020,,988,98804,Canala,CANALA,0003,Nanon,loyaliste,anti_independantiste,462,426,36,421,3,2,24,165.88480729759476,-21.546697208816735,tribus_villages_nc,1,Non,5.7,5.19
referendum_2020,,988,98804,Canala,CANALA,0004,Méhoué,independantiste,independantiste,784,712,72,707,1,4,663,165.9494172177474,-21.51958486452521,tribus_villages_nc,1,Oui,93.78,84.57
referendum_2020,,988,98804,Canala,CANALA,0004,Méhoué,loyaliste,anti_independantiste,784,712,72,707,1,4,44,165.9494172177474,-21.51958486452521,tribus_villages_nc,1,Non,6.22,5.61
referendum_2020,,988,98804,Canala,CANALA,0005,Gélima,independantiste,independantiste,728,657,71,655,0,2,636,165.98151543430086,-21.534392845846163,tribus_villages_nc,1,Oui,97.1,87.36
referendum_2020,,988,98804,Canala,CANALA,0005,Gélima,loyaliste,anti_independantiste,728,657,71,655,0,2,19,165.98151543430086,-21.534392845846163,tribus_villages_nc,1,Non,2.9,2.61
referendum_2020,,988,98804,Canala,CANALA,0006,Mérénémé,independantiste,independantiste,302,261,41,258,1,2,242,165.92818615112122,-21.514857403632252,tribus_villages_nc,1,Oui,93.8,80.13
referendum_2020,,988,98804,Canala,CANALA,0006,Mérénémé,loyaliste,anti_independantiste,302,261,41,258,1,2,16,165.92818615112122,-21.514857403632252,tribus_villages_nc,1,Non,6.2,5.3
referendum_2020,,988,98804,Canala,CANALA,0007,Tenda Koumendi,independantiste,independantiste,332,315,17,311,0,4,302,166.03563428874068,-21.545648677139223,tribus_villages_nc,1,Oui,97.11,90.96
referendum_2020,,988,98804,Canala,CANALA,0007,Tenda Koumendi,loyaliste,anti_independantiste,332,315,17,311,0,4,9,166.03563428874068,-21.545648677139223,tribus_villages_nc,1,Non,2.89,2.71
referendum_2020,,988,98805,Dumbéa,DUMBEA,0001,Hôtel de Ville 1,independantiste,independantiste,867,748,119,740,4,4,92,166.457501065839,-22.1675460417822,etablissements_publics_nc,1,Oui,12.43,10.61
referendum_2020,,988,98805,Dumbéa,DUMBEA,0001,Hôtel de Ville 1,loyaliste,anti_independantiste,867,748,119,740,4,4,648,166.457501065839,-22.1675460417822,etablissements_publics_nc,1,Non,87.57,74.74
referendum_2020,,988,98805,Dumbéa,DUMBEA,0002,Hôtel de ville 2,independantiste,independantiste,750,660,90,647,11,2,216,166.457501065839,-22.1675460417822,etablissements_publics_nc,1,Oui,33.38,28.8
referendum_2020,,988,98805,Dumbéa,DUMBEA,0002,Hôtel de ville 2,loyaliste,anti_independantiste,750,660,90,647,11,2,431,166.457501065839,-22.1675460417822,etablissements_publics_nc,1,Non,66.62,57.47
referendum_2020,,988,98805,Dumbéa,DUMBEA,0003,Hôtel de ville 3,independantiste,independantiste,823,714,109,708,2,4,257,166.457501065839,-22.1675460417822,etablissements_publics_nc,1,Oui,36.3,31.23
referendum_2020,,988,98805,Dumbéa,DUMBEA,0003,Hôtel de ville 3,loyaliste,anti_independantiste,823,714,109,708,2,4,451,166.457501065839,-22.1675460417822,etablissements_publics_nc,1,Non,63.7,54.8
referendum_2020,,988,98805,Dumbéa,DUMBEA,0004,Ecole primaire Mainguet 1,independantiste,independantiste,840,735,105,724,5,6,277,166.474584305922,-22.2148395317313,etablissements_publics_nc,1,Oui,38.26,32.98
referendum_2020,,988,98805,Dumbéa,DUMBEA,0004,Ecole primaire Mainguet 1,loyaliste,anti_independantiste,840,735,105,724,5,6,447,166.474584305922,-22.2148395317313,etablissements_publics_nc,1,Non,61.74,53.21
referendum_2020,,988,98805,Dumbéa,DUMBEA,0005,Ecole primaire Mainguet 2,independantiste,independantiste,716,594,122,584,6,4,257,166.474584305922,-22.2148395317313,etablissements_publics_nc,1,Oui,44.01,35.89
referendum_2020,,988,98805,Dumbéa,DUMBEA,0005,Ecole primaire Mainguet 2,loyaliste,anti_independantiste,716,594,122,584,6,4,327,166.474584305922,-22.2148395317313,etablissements_publics_nc,1,Non,55.99,45.67
referendum_2020,,988,98805,Dumbéa,DUMBEA,0006,Maison de la jeunesse 1,independantiste,independantiste,811,701,110,685,9,7,142,166.474913290828,-22.2056811434969,etablissements_publics_nc,1,Oui,20.73,17.51
referendum_2020,,988,98805,Dumbéa,DUMBEA,0006,Maison de la jeunesse 1,loyaliste,anti_independantiste,811,701,110,685,9,7,543,166.474913290828,-22.2056811434969,etablissements_publics_nc,1,Non,79.27,66.95
referendum_2020,,988,98805,Dumbéa,DUMBEA,0007,Maison de la jeunesse 2,independantiste,independantiste,765,668,97,659,7,2,111,166.474913290828,-22.2056811434969,etablissements_publics_nc,1,Oui,16.84,14.51
referendum_2020,,988,98805,Dumbéa,DUMBEA,0007,Maison de la jeunesse 2,loyaliste,anti_independantiste,765,668,97,659,7,2,548,166.474913290828,-22.2056811434969,etablissements_publics_nc,1,Non,83.16,71.63
referendum_2020,,988,98805,Dumbéa,DUMBEA,0008,Centre culturel de Dumbéa 1,independantiste,independantiste,800,654,146,647,2,5,171,166.474126141924,-22.2081759337081,etablissements_publics_nc,1,Oui,26.43,21.38
referendum_2020,,988,98805,Dumbéa,DUMBEA,0008,Centre culturel de Dumbéa 1,loyaliste,anti_independantiste,800,654,146,647,2,5,476,166.474126141924,-22.2081759337081,etablissements_publics_nc,1,Non,73.57,59.5
referendum_2020,,988,98805,Dumbéa,DUMBEA,0009,Centre culturel de Dumbéa 2,independantiste,independantiste,888,776,112,767,5,4,233,166.474126141924,-22.2081759337081,etablissements_publics_nc,1,Oui,30.38,26.24
referendum_2020,,988,98805,Dumbéa,DUMBEA,0009,Centre culturel de Dumbéa 2,loyaliste,anti_independantiste,888,776,112,767,5,4,534,166.474126141924,-22.2081759337081,etablissements_publics_nc,1,Non,69.62,60.14
referendum_2020,,988,98805,Dumbéa,DUMBEA,0010,Centre culturel de Dumbéa 3,independantiste,independantiste,705,609,96,602,5,2,186,166.474126141924,-22.2081759337081,etablissements_publics_nc,1,Oui,30.9,26.38
referendum_2020,,988,98805,Dumbéa,DUMBEA,0010,Centre culturel de Dumbéa 3,loyaliste,anti_independantiste,705,609,96,602,5,2,416,166.474126141924,-22.2081759337081,etablissements_publics_nc,1,Non,69.1,59.01
referendum_2020,,988,98805,Dumbéa,DUMBEA,0011,Ecole primaire Gustave Clain 1,independantiste,independantiste,771,657,114,650,5,2,203,166.460870510376,-22.2089353285944,etablissements_publics_nc,1,Oui,31.23,26.33
referendum_2020,,988,98805,Dumbéa,DUMBEA,0011,Ecole primaire Gustave Clain 1,loyaliste,anti_independantiste,771,657,114,650,5,2,447,166.460870510376,-22.2089353285944,etablissements_publics_nc,1,Non,68.77,57.98
referendum_2020,,988,98805,Dumbéa,DUMBEA,0012,Ecole primaire Gustave Clain 2,independantiste,independantiste,732,638,94,629,3,6,242,166.460870510376,-22.2089353285944,etablissements_publics_nc,1,Oui,38.47,33.06
referendum_2020,,988,98805,Dumbéa,DUMBEA,0012,Ecole primaire Gustave Clain 2,loyaliste,anti_independantiste,732,638,94,629,3,6,387,166.460870510376,-22.2089353285944,etablissements_publics_nc,1,Non,61.53,52.87
referendum_2020,,988,98805,Dumbéa,DUMBEA,0013,Ecole maternelle l'Oasis 1,independantiste,independantiste,725,647,78,642,2,3,145,166.461460951246,-22.2085634346196,etablissements_publics_nc,1,Oui,22.59,20
referendum_2020,,988,98805,Dumbéa,DUMBEA,0013,Ecole maternelle l'Oasis 1,loyaliste,anti_independantiste,725,647,78,642,2,3,497,166.461460951246,-22.2085634346196,etablissements_publics_nc,1,Non,77.41,68.55
referendum_2020,,988,98805,Dumbéa,DUMBEA,0014,Ecole maternelle l'Oasis 2,independantiste,independantiste,690,596,94,591,2,3,160,166.461460951246,-22.2085634346196,etablissements_publics_nc,1,Oui,27.07,23.19
referendum_2020,,988,98805,Dumbéa,DUMBEA,0014,Ecole maternelle l'Oasis 2,loyaliste,anti_independantiste,690,596,94,591,2,3,431,166.461460951246,-22.2085634346196,etablissements_publics_nc,1,Non,72.93,62.46
