election,tour,province_code,province,code_departement,code_commune,commune,commune_norm,code_bv,inscrits,votants,abstentions,exprimes,blancs,nuls,numero_panneau,nuance,nom,prenom,sexe,candidat,candidature,voix,pct_inscrits,pct_exprimes,elu,bureau_nom,bureau_nom_norm,match_score,etablissement_nom,etablissement_adresse,etablissement_theme1,etablissement_theme2,etablissement_theme3,longitude,latitude,geo_source,iris_id,iris_codgeo,iris_libgeo
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0014,1016,565,451,549,11,5,3,LREG,PIDJOT,Romuald,M,Romuald PIDJOT,LE MONT DORE NOTRE VILLE VERS UNE NATION ARC EN CIEL,51,5.02,9.29,,École maternelle Les Dauphins,ECOLE MATERNELLE DAUPHINS,0.741,Ecole maternelle les Dauphins,1724 LA CORNICHE DU MONT DORE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.57252708408,-22.2768294716869,etablissements_publics_nc,32,1712,Vallon Dore
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0014,1016,565,451,549,11,5,4,LDIV,SAO,Petelo Maximino,M,Petelo Maximino SAO,TOUS POUR NOTRE MONT-DORE,12,1.18,2.19,,École maternelle Les Dauphins,ECOLE MATERNELLE DAUPHINS,0.741,Ecole maternelle les Dauphins,1724 LA CORNICHE DU MONT DORE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.57252708408,-22.2768294716869,etablissements_publics_nc,32,1712,Vallon Dore
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0014,1016,565,451,549,11,5,5,LDVC,LAUBREAUX,Patrick,M,Patrick LAUBREAUX,LE MONT DORE SOLIDAIRE,50,4.92,9.11,,École maternelle Les Dauphins,ECOLE MATERNELLE DAUPHINS,0.741,Ecole maternelle les Dauphins,1724 LA CORNICHE DU MONT DORE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.57252708408,-22.2768294716869,etablissements_publics_nc,32,1712,Vallon Dore
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0015,1197,604,593,584,10,10,1,LDVC,JULIÉ,Nina,F,Nina JULIÉ,Générations Mont-Dore,135,11.28,23.12,,École maternelle Les Coccinelles,ECOLE MATERNELLE COCCINELLES,0.771,Ecole maternelle Les Coccinelles,2299 ROUTE DU VALLON DORE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.56758162382,-22.2502864537601,etablissements_publics_nc,31,1711,La Coulée Sud
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0015,1197,604,593,584,10,10,2,LLR,LECOURIEUX,Eddie,M,Eddie LECOURIEUX,VIVRE AU MONT-DORE,196,16.37,33.56,,École maternelle Les Coccinelles,ECOLE MATERNELLE COCCINELLES,0.771,Ecole maternelle Les Coccinelles,2299 ROUTE DU VALLON DORE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.56758162382,-22.2502864537601,etablissements_publics_nc,31,1711,La Coulée Sud
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0015,1197,604,593,584,10,10,3,LREG,PIDJOT,Romuald,M,Romuald PIDJOT,LE MONT DORE NOTRE VILLE VERS UNE NATION ARC EN CIEL,109,9.11,18.66,,École maternelle Les Coccinelles,ECOLE MATERNELLE COCCINELLES,0.771,Ecole maternelle Les Coccinelles,2299 ROUTE DU VALLON DORE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.56758162382,-22.2502864537601,etablissements_publics_nc,31,1711,La Coulée Sud
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0015,1197,604,593,584,10,10,4,LDIV,SAO,Petelo Maximino,M,Petelo Maximino SAO,TOUS POUR NOTRE MONT-DORE,83,6.93,14.21,,École maternelle Les Coccinelles,ECOLE MATERNELLE COCCINELLES,0.771,Ecole maternelle Les Coccinelles,2299 ROUTE DU VALLON DORE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.56758162382,-22.2502864537601,etablissements_publics_nc,31,1711,La Coulée Sud
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0015,1197,604,593,584,10,10,5,LDVC,LAUBREAUX,Patrick,M,Patrick LAUBREAUX,LE MONT DORE SOLIDAIRE,61,5.1,10.45,,École maternelle Les Coccinelles,ECOLE MATERNELLE COCCINELLES,0.771,Ecole maternelle Les Coccinelles,2299 ROUTE DU VALLON DORE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.56758162382,-22.2502864537601,etablissements_publics_nc,31,1711,La Coulée Sud
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0016,1120,628,492,620,2,6,1,LDVC,JULIÉ,Nina,F,Nina JULIÉ,Générations Mont-Dore,69,6.16,11.13,,École Saint-Joseph de CLUNY,ECOLE SAINT JOSEPH CLUNY,0.83,Communauté Saint Joseph de CLUNY,483 RUE CHARLES FRANCOIS BEAUTEMPS BEAUPRE,CULTE,Culte,Chapelle paroisse et centre religieux,166.499920601202,-22.2239776205159,etablissements_publics_nc,24,1704,La Conception
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0016,1120,628,492,620,2,6,2,LLR,LECOURIEUX,Eddie,M,Eddie LECOURIEUX,VIVRE AU MONT-DORE,180,16.07,29.03,,École Saint-Joseph de CLUNY,ECOLE SAINT JOSEPH CLUNY,0.83,Communauté Saint Joseph de CLUNY,483 RUE CHARLES FRANCOIS BEAUTEMPS BEAUPRE,CULTE,Culte,Chapelle paroisse et centre religieux,166.499920601202,-22.2239776205159,etablissements_publics_nc,24,1704,La Conception
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0016,1120,628,492,620,2,6,3,LREG,PIDJOT,Romuald,M,Romuald PIDJOT,LE MONT DORE NOTRE VILLE VERS UNE NATION ARC EN CIEL,204,18.21,32.9,,École Saint-Joseph de CLUNY,ECOLE SAINT JOSEPH CLUNY,0.83,Communauté Saint Joseph de CLUNY,483 RUE CHARLES FRANCOIS BEAUTEMPS BEAUPRE,CULTE,Culte,Chapelle paroisse et centre religieux,166.499920601202,-22.2239776205159,etablissements_publics_nc,24,1704,La Conception
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0016,1120,628,492,620,2,6,4,LDIV,SAO,Petelo Maximino,M,Petelo Maximino SAO,TOUS POUR NOTRE MONT-DORE,130,11.61,20.97,,École Saint-Joseph de CLUNY,ECOLE SAINT JOSEPH CLUNY,0.83,Communauté Saint Joseph de CLUNY,483 RUE CHARLES FRANCOIS BEAUTEMPS BEAUPRE,CULTE,Culte,Chapelle paroisse et centre religieux,166.499920601202,-22.2239776205159,etablissements_publics_nc,24,1704,La Conception
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0016,1120,628,492,620,2,6,5,LDVC,LAUBREAUX,Patrick,M,Patrick LAUBREAUX,LE MONT DORE SOLIDAIRE,37,3.3,5.97,,École Saint-Joseph de CLUNY,ECOLE SAINT JOSEPH CLUNY,0.83,Communauté Saint Joseph de CLUNY,483 RUE CHARLES FRANCOIS BEAUTEMPS BEAUPRE,CULTE,Culte,Chapelle paroisse et centre religieux,166.499920601202,-22.2239776205159,etablissements_publics_nc,24,1704,La Conception
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0017,942,514,428,507,4,3,1,LDVC,JULIÉ,Nina,F,Nina JULIÉ,Générations Mont-Dore,74,7.86,14.6,,École primaire Louis Henri GALINIE 2,ECOLE PRIMAIRE LOUIS HENRI GALINIE,0.923,Ecole primaire Louis Henri Galinié,1133 RUE DES TROIS BANIANS,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.512755378687,-22.2163077194956,etablissements_publics_nc,25,1705,Robinson Nord
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0017,942,514,428,507,4,3,2,LLR,LECOURIEUX,Eddie,M,Eddie LECOURIEUX,VIVRE AU MONT-DORE,246,26.11,48.52,,École primaire Louis Henri GALINIE 2,ECOLE PRIMAIRE LOUIS HENRI GALINIE,0.923,Ecole primaire Louis Henri Galinié,1133 RUE DES TROIS BANIANS,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.512755378687,-22.2163077194956,etablissements_publics_nc,25,1705,Robinson Nord
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0017,942,514,428,507,4,3,3,LREG,PIDJOT,Romuald,M,Romuald PIDJOT,LE MONT DORE NOTRE VILLE VERS UNE NATION ARC EN CIEL,32,3.4,6.31,,École primaire Louis Henri GALINIE 2,ECOLE PRIMAIRE LOUIS HENRI GALINIE,0.923,Ecole primaire Louis Henri Galinié,1133 RUE DES TROIS BANIANS,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.512755378687,-22.2163077194956,etablissements_publics_nc,25,1705,Robinson Nord
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0017,942,514,428,507,4,3,4,LDIV,SAO,Petelo Maximino,M,Petelo Maximino SAO,TOUS POUR NOTRE MONT-DORE,104,11.04,20.51,,École primaire Louis Henri GALINIE 2,ECOLE PRIMAIRE LOUIS HENRI GALINIE,0.923,Ecole primaire Louis Henri Galinié,1133 RUE DES TROIS BANIANS,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.512755378687,-22.2163077194956,etablissements_publics_nc,25,1705,Robinson Nord
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0017,942,514,428,507,4,3,5,LDVC,LAUBREAUX,Patrick,M,Patrick LAUBREAUX,LE MONT DORE SOLIDAIRE,51,5.41,10.06,,École primaire Louis Henri GALINIE 2,ECOLE PRIMAIRE LOUIS HENRI GALINIE,0.923,Ecole primaire Louis Henri Galinié,1133 RUE DES TROIS BANIANS,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.512755378687,-22.2163077194956,etablissements_publics_nc,25,1705,Robinson Nord
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0018,1072,520,552,513,5,2,1,LDVC,JULIÉ,Nina,F,Nina JULIÉ,Générations Mont-Dore,115,10.73,22.42,,Groupe scolaire de Boulari 3,GROUPE SCOLAIRE BOULARI,1,Groupe scolaire de Boulari,154 RUE ANTOINE GRISCELLI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.520855451452,-22.2274992832452,etablissements_publics_nc,27,1707,Boulari
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0018,1072,520,552,513,5,2,2,LLR,LECOURIEUX,Eddie,M,Eddie LECOURIEUX,VIVRE AU MONT-DORE,254,23.69,49.51,,Groupe scolaire de Boulari 3,GROUPE SCOLAIRE BOULARI,1,Groupe scolaire de Boulari,154 RUE ANTOINE GRISCELLI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.520855451452,-22.2274992832452,etablissements_publics_nc,27,1707,Boulari
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0018,1072,520,552,513,5,2,3,LREG,PIDJOT,Romuald,M,Romuald PIDJOT,LE MONT DORE NOTRE VILLE VERS UNE NATION ARC EN CIEL,45,4.2,8.77,,Groupe scolaire de Boulari 3,GROUPE SCOLAIRE BOULARI,1,Groupe scolaire de Boulari,154 RUE ANTOINE GRISCELLI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.520855451452,-22.2274992832452,etablissements_publics_nc,27,1707,Boulari
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0018,1072,520,552,513,5,2,4,LDIV,SAO,Petelo Maximino,M,Petelo Maximino SAO,TOUS POUR NOTRE MONT-DORE,49,4.57,9.55,,Groupe scolaire de Boulari 3,GROUPE SCOLAIRE BOULARI,1,Groupe scolaire de Boulari,154 RUE ANTOINE GRISCELLI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.520855451452,-22.2274992832452,etablissements_publics_nc,27,1707,Boulari
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0018,1072,520,552,513,5,2,5,LDVC,LAUBREAUX,Patrick,M,Patrick LAUBREAUX,LE MONT DORE SOLIDAIRE,50,4.66,9.75,,Groupe scolaire de Boulari 3,GROUPE SCOLAIRE BOULARI,1,Groupe scolaire de Boulari,154 RUE ANTOINE GRISCELLI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.520855451452,-22.2274992832452,etablissements_publics_nc,27,1707,Boulari
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0019,707,394,313,384,6,4,1,LDVC,JULIÉ,Nina,F,Nina JULIÉ,Générations Mont-Dore,115,16.27,29.95,,Groupe scolaire de Saint-Michel 2,GROUPE SCOLAIRE SAINT MICHEL,0.824,Groupe scolaire de Saint-Joseph de Cluny,367 RUE CHARLES FRANCOIS BEAUTEMPS BEAUPRE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.499920849353,-22.2240498676639,etablissements_publics_nc,24,1704,La Conception
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0019,707,394,313,384,6,4,2,LLR,LECOURIEUX,Eddie,M,Eddie LECOURIEUX,VIVRE AU MONT-DORE,167,23.62,43.49,,Groupe scolaire de Saint-Michel 2,GROUPE SCOLAIRE SAINT MICHEL,0.824,Groupe scolaire de Saint-Joseph de Cluny,367 RUE CHARLES FRANCOIS BEAUTEMPS BEAUPRE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.499920849353,-22.2240498676639,etablissements_publics_nc,24,1704,La Conception
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0019,707,394,313,384,6,4,3,LREG,PIDJOT,Romuald,M,Romuald PIDJOT,LE MONT DORE NOTRE VILLE VERS UNE NATION ARC EN CIEL,18,2.55,4.69,,Groupe scolaire de Saint-Michel 2,GROUPE SCOLAIRE SAINT MICHEL,0.824,Groupe scolaire de Saint-Joseph de Cluny,367 RUE CHARLES FRANCOIS BEAUTEMPS BEAUPRE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.499920849353,-22.2240498676639,etablissements_publics_nc,24,1704,La Conception
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0019,707,394,313,384,6,4,4,LDIV,SAO,Petelo Maximino,M,Petelo Maximino SAO,TOUS POUR NOTRE MONT-DORE,64,9.05,16.67,,Groupe scolaire de Saint-Michel 2,GROUPE SCOLAIRE SAINT MICHEL,0.824,Groupe scolaire de Saint-Joseph de Cluny,367 RUE CHARLES FRANCOIS BEAUTEMPS BEAUPRE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.499920849353,-22.2240498676639,etablissements_publics_nc,24,1704,La Conception
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0019,707,394,313,384,6,4,5,LDVC,LAUBREAUX,Patrick,M,Patrick LAUBREAUX,LE MONT DORE SOLIDAIRE,20,2.83,5.21,,Groupe scolaire de Saint-Michel 2,GROUPE SCOLAIRE SAINT MICHEL,0.824,Groupe scolaire de Saint-Joseph de Cluny,367 RUE CHARLES FRANCOIS BEAUTEMPS BEAUPRE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.499920849353,-22.2240498676639,etablissements_publics_nc,24,1704,La Conception
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0020,799,343,456,332,7,4,1,LDVC,JULIÉ,Nina,F,Nina JULIÉ,Générations Mont-Dore,82,10.26,24.7,,Groupe scolaire de Plum,GROUPE SCOLAIRE PLUM,0.86,Groupe scolaire de Yahoué,264 RUE DES OPUI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.489906860567,-22.2084828348965,etablissements_publics_nc,22,1702,Yahoué Sud
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0020,799,343,456,332,7,4,2,LLR,LECOURIEUX,Eddie,M,Eddie LECOURIEUX,VIVRE AU MONT-DORE,158,19.77,47.59,,Groupe scolaire de Plum,GROUPE SCOLAIRE PLUM,0.86,Groupe scolaire de Yahoué,264 RUE DES OPUI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.489906860567,-22.2084828348965,etablissements_publics_nc,22,1702,Yahoué Sud
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0020,799,343,456,332,7,4,3,LREG,PIDJOT,Romuald,M,Romuald PIDJOT,LE MONT DORE NOTRE VILLE VERS UNE NATION ARC EN CIEL,38,4.76,11.45,,Groupe scolaire de Plum,GROUPE SCOLAIRE PLUM,0.86,Groupe scolaire de Yahoué,264 RUE DES OPUI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.489906860567,-22.2084828348965,etablissements_publics_nc,22,1702,Yahoué Sud
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0020,799,343,456,332,7,4,4,LDIV,SAO,Petelo Maximino,M,Petelo Maximino SAO,TOUS POUR NOTRE MONT-DORE,17,2.13,5.12,,Groupe scolaire de Plum,GROUPE SCOLAIRE PLUM,0.86,Groupe scolaire de Yahoué,264 RUE DES OPUI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.489906860567,-22.2084828348965,etablissements_publics_nc,22,1702,Yahoué Sud
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0020,799,343,456,332,7,4,5,LDVC,LAUBREAUX,Patrick,M,Patrick LAUBREAUX,LE MONT DORE SOLIDAIRE,37,4.63,11.14,,Groupe scolaire de Plum,GROUPE SCOLAIRE PLUM,0.86,Groupe scolaire de Yahoué,264 RUE DES OPUI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.489906860567,-22.2084828348965,etablissements_publics_nc,22,1702,Yahoué Sud
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0021,711,305,406,296,7,2,1,LDVC,JULIÉ,Nina,F,Nina JULIÉ,Générations Mont-Dore,65,9.14,21.96,,École La Rizière 3,ECOLE RIZIERE,0.734,Ecole primaire La Rizière,89 RUE DU VIEUX PONT,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.573975497183,-22.2332233282141,etablissements_publics_nc,30,1710,La Coulée Nord
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0021,711,305,406,296,7,2,2,LLR,LECOURIEUX,Eddie,M,Eddie LECOURIEUX,VIVRE AU MONT-DORE,116,16.32,39.19,,École La Rizière 3,ECOLE RIZIERE,0.734,Ecole primaire La Rizière,89 RUE DU VIEUX PONT,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.573975497183,-22.2332233282141,etablissements_publics_nc,30,1710,La Coulée Nord
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0021,711,305,406,296,7,2,3,LREG,PIDJOT,Romuald,M,Romuald PIDJOT,LE MONT DORE NOTRE VILLE VERS UNE NATION ARC EN CIEL,56,7.88,18.92,,École La Rizière 3,ECOLE RIZIERE,0.734,Ecole primaire La Rizière,89 RUE DU VIEUX PONT,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.573975497183,-22.2332233282141,etablissements_publics_nc,30,1710,La Coulée Nord
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0021,711,305,406,296,7,2,4,LDIV,SAO,Petelo Maximino,M,Petelo Maximino SAO,TOUS POUR NOTRE MONT-DORE,13,1.83,4.39,,École La Rizière 3,ECOLE RIZIERE,0.734,Ecole primaire La Rizière,89 RUE DU VIEUX PONT,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.573975497183,-22.2332233282141,etablissements_publics_nc,30,1710,La Coulée Nord
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0021,711,305,406,296,7,2,5,LDVC,LAUBREAUX,Patrick,M,Patrick LAUBREAUX,LE MONT DORE SOLIDAIRE,46,6.47,15.54,,École La Rizière 3,ECOLE RIZIERE,0.734,Ecole primaire La Rizière,89 RUE DU VIEUX PONT,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.573975497183,-22.2332233282141,etablissements_publics_nc,30,1710,La Coulée Nord
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0022,833,396,437,381,9,6,1,LDVC,JULIÉ,Nina,F,Nina JULIÉ,Générations Mont-Dore,121,14.53,31.76,,École de la Briqueterie 1,ECOLE BRIQUETERIE,0.756,Groupe scolaire La Briquetterie,297 RUE DES ROSEAUX,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.566445622614,-22.2625090934915,etablissements_publics_nc,32,1712,Vallon Dore
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0022,833,396,437,381,9,6,2,LLR,LECOURIEUX,Eddie,M,Eddie LECOURIEUX,VIVRE AU MONT-DORE,122,14.65,32.02,,École de la Briqueterie 1,ECOLE BRIQUETERIE,0.756,Groupe scolaire La Briquetterie,297 RUE DES ROSEAUX,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.566445622614,-22.2625090934915,etablissements_publics_nc,32,1712,Vallon Dore
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0022,833,396,437,381,9,6,3,LREG,PIDJOT,Romuald,M,Romuald PIDJOT,LE MONT DORE NOTRE VILLE VERS UNE NATION ARC EN CIEL,63,7.56,16.54,,École de la Briqueterie 1,ECOLE BRIQUETERIE,0.756,Groupe scolaire La Briquetterie,297 RUE DES ROSEAUX,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.566445622614,-22.2625090934915,etablissements_publics_nc,32,1712,Vallon Dore
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0022,833,396,437,381,9,6,4,LDIV,SAO,Petelo Maximino,M,Petelo Maximino SAO,TOUS POUR NOTRE MONT-DORE,41,4.92,10.76,,École de la Briqueterie 1,ECOLE BRIQUETERIE,0.756,Groupe scolaire La Briquetterie,297 RUE DES ROSEAUX,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.566445622614,-22.2625090934915,etablissements_publics_nc,32,1712,Vallon Dore
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0022,833,396,437,381,9,6,5,LDVC,LAUBREAUX,Patrick,M,Patrick LAUBREAUX,LE MONT DORE SOLIDAIRE,34,4.08,8.92,,École de la Briqueterie 1,ECOLE BRIQUETERIE,0.756,Groupe scolaire La Briquetterie,297 RUE DES ROSEAUX,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.566445622614,-22.2625090934915,etablissements_publics_nc,32,1712,Vallon Dore
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0023,814,412,402,404,5,3,1,LDVC,JULIÉ,Nina,F,Nina JULIÉ,Générations Mont-Dore,118,14.5,29.21,,École de la Briqueterie 2,ECOLE BRIQUETERIE,0.756,Groupe scolaire La Briquetterie,297 RUE DES ROSEAUX,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.566445622614,-22.2625090934915,etablissements_publics_nc,32,1712,Vallon Dore
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0023,814,412,402,404,5,3,2,LLR,LECOURIEUX,Eddie,M,Eddie LECOURIEUX,VIVRE AU MONT-DORE,193,23.71,47.77,,École de la Briqueterie 2,ECOLE BRIQUETERIE,0.756,Groupe scolaire La Briquetterie,297 RUE DES ROSEAUX,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.566445622614,-22.2625090934915,etablissements_publics_nc,32,1712,Vallon Dore
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0023,814,412,402,404,5,3,3,LREG,PIDJOT,Romuald,M,Romuald PIDJOT,LE MONT DORE NOTRE VILLE VERS UNE NATION ARC EN CIEL,37,4.55,9.16,,École de la Briqueterie 2,ECOLE BRIQUETERIE,0.756,Groupe scolaire La Briquetterie,297 RUE DES ROSEAUX,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.566445622614,-22.2625090934915,etablissements_publics_nc,32,1712,Vallon Dore
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0023,814,412,402,404,5,3,4,LDIV,SAO,Petelo Maximino,M,Petelo Maximino SAO,TOUS POUR NOTRE MONT-DORE,27,3.32,6.68,,École de la Briqueterie 2,ECOLE BRIQUETERIE,0.756,Groupe scolaire La Briquetterie,297 RUE DES ROSEAUX,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.566445622614,-22.2625090934915,etablissements_publics_nc,32,1712,Vallon Dore
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0023,814,412,402,404,5,3,5,LDVC,LAUBREAUX,Patrick,M,Patrick LAUBREAUX,LE MONT DORE SOLIDAIRE,29,3.56,7.18,,École de la Briqueterie 2,ECOLE BRIQUETERIE,0.756,Groupe scolaire La Briquetterie,297 RUE DES ROSEAUX,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.566445622614,-22.2625090934915,etablissements_publics_nc,32,1712,Vallon Dore
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0024,703,299,404,290,5,4,1,LDVC,JULIÉ,Nina,F,Nina JULIÉ,Générations Mont-Dore,80,11.38,27.59,,Mairie 2,MAIRIE,0.98,Mairie du Mont-Dore,4468 AVENUE DES DEUX BAIES,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Mont-Dore,166.523259425452,-22.2297495527098,etablissements_publics_nc,27,1707,Boulari
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0024,703,299,404,290,5,4,2,LLR,LECOURIEUX,Eddie,M,Eddie LECOURIEUX,VIVRE AU MONT-DORE,159,22.62,54.83,,Mairie 2,MAIRIE,0.98,Mairie du Mont-Dore,4468 AVENUE DES DEUX BAIES,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Mont-Dore,166.523259425452,-22.2297495527098,etablissements_publics_nc,27,1707,Boulari
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0024,703,299,404,290,5,4,3,LREG,PIDJOT,Romuald,M,Romuald PIDJOT,LE MONT DORE NOTRE VILLE VERS UNE NATION ARC EN CIEL,19,2.7,6.55,,Mairie 2,MAIRIE,0.98,Mairie du Mont-Dore,4468 AVENUE DES DEUX BAIES,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Mont-Dore,166.523259425452,-22.2297495527098,etablissements_publics_nc,27,1707,Boulari
municipales_2020,1,,,988,98817,Mont-Dore,MONTDORE,0024,703,299,404,290,5,4,4,LDIV,SAO,Petelo Maximino,M,Petelo Maximino SAO,TOUS POUR NOTRE MONT-DORE,22,3.13,7.59,,Mairie 2,MAIRIE,0.98,Mairie du Mont-Dore,4468 AVENUE DES DEUX BAIES,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Mont-Dore,166.523259425452,-22.2297495527098,etablissements_publics_nc,27,1707,Boulari
