election,tour,code_departement,code_commune,commune,commune_norm,code_bv,inscrits,votants,abstentions,exprimes,blancs,nuls,bureau_nom,bureau_nom_norm,match_score,etablissement_nom,etablissement_adresse,etablissement_theme1,etablissement_theme2,etablissement_theme3,longitude,latitude,geo_source,iris_id,iris_codgeo,iris_libgeo
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0038,1283,428,855,411,16,1,École Mauricette DEVAMBEZ 2,ECOLE MAURICETTE DEVAMBEZ,0.627,Ecole Michel AMIOT,12 RUE DE PRONY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.468616034294,-22.2680303864914,etablissements_publics_nc,53,1817,Magenta Est
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0040,1761,540,1221,521,13,6,École Adrienne LOMONT 2,ECOLE ADRIENNE LOMONT,0.874,Ecole Adrienne LOMONT,10B RUE DU MARECHAL LYAUTEY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.484157216578,-22.2206462260252,etablissements_publics_nc,76,1840,Normandie Nord
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0045,1668,505,1163,492,12,1,École Mathilde BROQUET 2,ECOLE MATHILDE BROQUET,0.836,Ecole Mathilde BROQUET,24 RUE PIERRE ARTIGUE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.467549840387,-22.256293239868,etablissements_publics_nc,63,1827,Aérodrome Sud
legislatives_2022,1,988,98823,Ponérihouen,PONERIHOUEN,0005,504,210,294,209,0,1,Grondu (maison commune),GRONDU MAISON COMMUNE,0.95,Grondu,Ponérihouen,LIEU_DIT_NC,TRIBU,Göröidù,165.38976794045686,-21.076609909810266,tribus_villages_nc,106,2302,Ponérihouen village
legislatives_2022,1,988,98825,Pouembout,POUEMBOUT,0003,145,41,104,41,0,0,,,0.99,Ouate,Pouembout,LIEU_DIT_NC,TRIBU,Wete,165.125775830839,-21.1850509030541,tribus_villages_nc_manual,,,
legislatives_2022,1,988,98830,Touho,TOUHO,0002,237,57,180,56,0,1,Tiouandé,TIOUANDE,1,Tiouandé,Touho,LIEU_DIT_NC,TRIBU,Tewaade,165.04706639545026,-20.742192862631615,tribus_villages_nc,123,3003,Tiouandé - Ouanache - Congouma - Paola
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0025,405,120,285,112,5,3,,,,Ecole maternelle Les Colibris,42 RUE DE L'ENTREE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.436047169124,-22.1394710088392,arrete_manual_etablissements,152,515,Katiramona Sud
legislatives_2022,1,988,98811,Koné,KONE,0010,224,58,166,57,1,0,Noëlly,NOELLY,0.93,Ecole maternelle publique de Noelly,Route de l'ECOLE de NOELI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,164.947538773364,-21.0048750710989,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot
legislatives_2022,1,988,98815,Maré,MARE,0006,771,258,513,257,1,0,Penelo,PENELO,1,Penelo,Maré,LIEU_DIT_NC,TRIBU,,168.08945780342214,-21.571088655754444,tribus_villages_nc,19,1503,Tadine Pénélo
legislatives_2022,1,988,98817,Mont-Dore,MONTDORE,0012,783,233,550,226,5,2,Groupe scolaire Saint-Michel 1,GROUPE SCOLAIRE SAINT MICHEL,0.824,Groupe scolaire de Saint-Joseph de Cluny,367 RUE CHARLES FRANCOIS BEAUTEMPS BEAUPRE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.499920849353,-22.2240498676639,etablissements_publics_nc,24,1704,La Conception
legislatives_2022,1,988,98817,Mont-Dore,MONTDORE,0019,720,274,446,266,6,2,Groupe scolaire de Saint-Michel 2,GROUPE SCOLAIRE SAINT MICHEL,0.824,Groupe scolaire de Saint-Joseph de Cluny,367 RUE CHARLES FRANCOIS BEAUTEMPS BEAUPRE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.499920849353,-22.2240498676639,etablissements_publics_nc,24,1704,La Conception
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0023,1302,487,815,470,14,3,École Christine BOLETTI 1,ECOLE CHRISTINE BOLETTI,0.792,Ecole Christine BOLETTI,10 RUE CHARLES STEINMETZ,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.465990390657,-22.2661773380247,etablissements_publics_nc,63,1827,Aérodrome Sud
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0024,1257,329,928,322,3,4,École Christine BOLETTI 2,ECOLE CHRISTINE BOLETTI,0.792,Ecole Christine BOLETTI,10 RUE CHARLES STEINMETZ,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.465990390657,-22.2661773380247,etablissements_publics_nc,63,1827,Aérodrome Sud
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0026,1440,497,943,484,9,4,École Michel CACOT 2,ECOLE MICHEL CACOT,0.85,Ecole Michel CACOT,231 RUE ARMAND OHLEN,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.463652223431,-22.2662199324801,etablissements_publics_nc,62,1826,Portes de Fer - Sud
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0039,810,164,646,154,5,5,École Adrienne LOMONT 1,ECOLE ADRIENNE LOMONT,0.874,Ecole Adrienne LOMONT,10B RUE DU MARECHAL LYAUTEY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.484157216578,-22.2206462260252,etablissements_publics_nc,76,1840,Normandie Nord
legislatives_2022,1,988,98820,Ouvéa,OUVEA,0004,398,83,315,83,0,0,Mouli,MOULI,1,Mouli,Ouvéa,LIEU_DIT_NC,TRIBU,Muli,166.42132025613634,-20.72325484847604,tribus_villages_nc,87,2003,Mouli
legislatives_2022,1,988,98821,Païta,PAITA,0018,895,261,634,253,4,4,Ecole James Paddon 2,ECOLE JAMES PADDON,0.8,Ecole James Paddon,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.359353160601,-22.1337644237458,etablissements_publics_nc,91,2101,Paita centre
legislatives_2022,1,988,98822,Poindimié,POINDIMIE,0006,330,92,238,91,1,0,Tiwaka,TIWAKA,1,Tiwaka,Poindimié,LIEU_DIT_NC,TRIBU,,165.22299948568272,-20.895132063083377,tribus_villages_nc,103,2202,Tiéti - Tyé
legislatives_2022,1,988,98824,Pouébo,POUEBO,0005,119,28,91,28,0,0,Colnett - maison commune,COLNETT MAISON COMMUNE,0.95,Colnett,Pouébo,LIEU_DIT_NC,TRIBU,,164.73002659765442,-20.4756971674156,tribus_villages_nc,110,2402,Tchamboéne - Diahoué - Colnett
legislatives_2022,1,988,98829,Thio,THIO,0004,469,122,347,121,1,0,Saint-Pierre,SAINT PIERRE,1,St Pierre,Thio,LIEU_DIT_NC,TRIBU,Pwimuru,166.14983539215794,-21.67410856554519,tribus_villages_nc,121,2902,Ouindo Borendy
legislatives_2022,1,988,98831,Voh,VOH,0001,911,274,637,269,4,1,Mairie,MAIRIE,0.98,Mairie de Voh,,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Voh,164.686182051524,-20.9488288857597,etablissements_publics_nc,129,3101,Voh village - Gatope
legislatives_2022,1,988,98809,Ile des Pins,ILEDESPINS,0001,1041,217,824,214,1,2,Mairie 1,MAIRIE,,,,,,,167.495819,-22.66517,tidygeocoder_osm,161,901,Vao
legislatives_2022,1,988,98814,Lifou,LIFOU,0006,394,108,286,108,0,0,Hmelek,HMELEK,1,Hmelek,Lifou,LIEU_DIT_NC,TRIBU,,167.28575148149378,-21.047986298100245,tribus_villages_nc,15,1402,Lössi
legislatives_2022,1,988,98814,Lifou,LIFOU,0026,179,65,114,65,0,0,Kirinata,KIRINATA,1,Kirinata,Lifou,LIEU_DIT_NC,TRIBU,,167.24979496278135,-20.81569061412791,tribus_villages_nc,16,1403,Wet
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0004,1225,525,700,511,13,1,École Marguerite LEFRANCOIS,ECOLE MARGUERITE LEFRANCOIS,0.821,Ecole Marguerite LEFRANCOIS,8 RUE FRANCOIS ECORCHON,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.446044574066,-22.2859909097298,etablissements_publics_nc,45,1809,Orphelinat
legislatives_2022,1,988,98827,Poya,POYA,0001,593,211,382,209,0,2,,,0.99,Népoui,Poya,ARRETE_MANUAL,VILLE,,164.99768585786552,-21.326893497720405,arrete_manual_tribus,116,2701,Poya villageé Népoui
legislatives_2022,1,988,98831,Voh,VOH,0003,52,36,16,36,0,0,Ouengo,OUENGO,1,Ouango - Pouépaï,Voh,LIEU_DIT_NC,TRIBU,Hwaago,164.74217311646055,-20.784454291123556,tribus_villages_nc,130,3103,Témala
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0008,101,54,47,53,0,1,Tiendanite,TIENDANITE,1,Tiendanite,Hienghène,LIEU_DIT_NC,TRIBU,Tândanit,164.8988687236624,-20.75818441571426,tribus_villages_nc,156,704,Tiendanite Ouayaguette
legislatives_2022,1,988,98813,La Foa,LAFOA,0002,832,415,417,405,9,1,Centre socio-culturel,CENTRE SOCIO CULTUREL,,,,,,,165.82495689060195,-21.708500844468237,arrete_manual_tribus,12,1301,La Foa village
legislatives_2022,1,988,98814,Lifou,LIFOU,0020,482,253,229,252,1,0,Kedeigne,KEDEIGNE,1,Kedeigne,Lifou,LIEU_DIT_NC,TRIBU,Kejëny,167.21465752873138,-21.037060872425982,tribus_villages_nc,15,1402,Lössi
legislatives_2022,1,988,98817,Mont-Dore,MONTDORE,0022,850,264,586,251,10,3,École de la Briqueterie 1,ECOLE BRIQUETERIE,0.756,Groupe scolaire La Briquetterie,297 RUE DES ROSEAUX,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.566445622614,-22.2625090934915,etablissements_publics_nc,32,1712,Vallon Dore
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0029,1172,201,971,194,6,1,École Gustave MOUCHET 2,ECOLE GUSTAVE MOUCHET,0.874,Ecole Gustave MOUCHET,8 RUE DES FRERES CHARPENTIER,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.454414703061,-22.2504501881193,etablissements_publics_nc,64,1828,Portes de Fer - Nord
legislatives_2022,1,988,98821,Païta,PAITA,0017,978,333,645,324,7,2,École Robert Abel- 2,ECOLE ROBERT ABEL,0.8,Ecole Robert ABEL,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.379189029935,-22.1384982889128,etablissements_publics_nc,93,2103,Nogouta-Les 3 Vallées
legislatives_2022,1,988,98808,Houailou,HOUAILOU,0007,337,80,257,78,1,1,Néaoua,NEAOUA,1,Néaoua,Houaïlou,LIEU_DIT_NC,TRIBU,Né awa,165.6455007313978,-21.325531853593,tribus_villages_nc,157,801,Houailou village
legislatives_2022,1,988,98813,La Foa,LAFOA,0003,811,397,414,386,6,5,Centre socio-culturel,CENTRE SOCIO CULTUREL,,,,,,,165.82495689060195,-21.708500844468237,arrete_manual_tribus,12,1301,La Foa village
legislatives_2022,1,988,98814,Lifou,LIFOU,0010,345,102,243,101,1,0,Siloam,SILOAM,1,Siloam,Lifou,LIEU_DIT_NC,TRIBU,,167.10495154784974,-20.76013449602238,tribus_villages_nc,16,1403,Wet
legislatives_2022,1,988,98815,Maré,MARE,0003,366,81,285,80,1,0,Tenane,TENANE,1,Tenan,Maré,LIEU_DIT_NC,TRIBU,,167.89430877263374,-21.40460074703544,tribus_villages_nc,17,1501,Guahma
legislatives_2022,1,988,98827,Poya,POYA,0005,209,140,69,139,0,1,,,0.99,Moindah,Poya,ARRETE_MANUAL,LDH,,165.2454695470807,-21.4084575263513,arrete_manual_tribus,118,2706,Poya Sud
legislatives_2022,1,988,98814,Lifou,LIFOU,0005,465,98,367,98,0,0,Jokin,JOKIN,1,Jokin,Lifou,LIEU_DIT_NC,TRIBU,,167.16447665584124,-20.703384020726688,tribus_villages_nc,16,1403,Wet
legislatives_2022,1,988,98817,Mont-Dore,MONTDORE,0025,856,290,566,285,4,1,Groupe scolaire de Yahoué,GROUPE SCOLAIRE YAHOUE,1,Groupe scolaire de Yahoué,264 RUE DES OPUI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.489906860567,-22.2084828348965,etablissements_publics_nc,22,1702,Yahoué Sud
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0016,1182,468,714,460,7,1,École Candide KOCH 1,ECOLE CANDIDE KOCH,0.833,Ecole Candide KOCH,33 RUE TARAGNAT,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.456450040223,-22.2745660873879,etablissements_publics_nc,49,1813,Vallée des Colons Sud Ouest
legislatives_2022,1,988,98830,Touho,TOUHO,0003,310,79,231,77,0,2,Kokingone,KOKINGONE,1,Kokingone,Touho,LIEU_DIT_NC,TRIBU,Ko cèï goon,165.25551905392797,-20.85522530725118,tribus_villages_nc,124,3004,Koe - Kokingone - Tiwaka - Pombéi
legislatives_2022,1,988,98829,Thio,THIO,0001,848,249,599,247,0,2,Mairie,MAIRIE,0.7,THIO,Thio,LIEU_DIT_NC,VILLE,Cö,166.21553174553168,-21.610374938390603,tribus_villages_nc,120,2901,Thio village
legislatives_2022,2,988,98801,Belep,BELEP,0001,934,446,488,446,0,0,Mairie,MAIRIE,0.7,Waala,Belep,LIEU_DIT_NC,VILLE,,163.6480110596638,-19.71203277091468,tribus_villages_nc,3,101,Bélep
legislatives_2022,2,988,98803,Bourail,BOURAIL,0003,997,608,389,593,11,4,Colisée,COLISEE,0.93,Le Colisée - Salle de spectacle,,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Salle de concert,165.49385205691,-21.5656940047007,etablissements_publics_nc,125,301,Bourail village
legislatives_2022,2,988,98805,Dumbéa,DUMBEA,0004,1000,410,590,400,2,8,Ecole primaire Mainguet 1,ECOLE PRIMAIRE MAINGUET,0.952,Ecole primaire Jack Mainguet,73 RUE JEAN FRANCOIS LAPEROUSE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.474584305922,-22.2148395317313,etablissements_publics_nc,138,501,Coeur de ville urbain
legislatives_2022,2,988,98805,Dumbéa,DUMBEA,0014,785,352,433,340,11,1,Ecole maternelle l'Oasis 2,ECOLE MATERNELLE L OASIS,0.729,Ecole maternelle L'Oasis,39 RUE JACQUES MONOD,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.461460951246,-22.2085634346196,etablissements_publics_nc,141,504,Koutio érudits
legislatives_2022,2,988,98805,Dumbéa,DUMBEA,0017,986,489,497,475,10,4,Groupe scolaire Renée Fong 1,GROUPE SCOLAIRE RENEE FONG,1,Groupe scolaire Renée FONG,2 BIS ALLEE JEAN-LOUIS MARIE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.44418672502,-22.192372203396,etablissements_publics_nc,148,511,Dumbea/mer Est - Plaine Adam
legislatives_2022,2,988,98805,Dumbéa,DUMBEA,0019,830,405,425,390,9,6,Mairie du Nord 1,MAIRIE NORD,0.98,Mairie du Nord de Dumbéa,777 ROUTE TERRITORIALE N°1,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Dumbéa,166.457501065839,-22.1675460417822,etablissements_publics_nc,149,512,Plaine de Koé
legislatives_2022,2,988,98807,Hienghène,HIENGHENE,0007,72,41,31,41,0,0,Oué-Hawa,OUE HAWA,0.875,Oué-Hava,Hienghène,LIEU_DIT_NC,TRIBU,Wé Hava,165.03458545186362,-20.765966185987494,tribus_villages_nc,156,704,Tiendanite Ouayaguette
legislatives_2022,2,988,98808,Houailou,HOUAILOU,0001,447,227,220,225,0,2,Mairie,MAIRIE,0.7,HOUAÏLOU,Houaïlou,LIEU_DIT_NC,VILLE,Waa wi Luu,165.6260919909217,-21.278284372962112,tribus_villages_nc,157,801,Houailou village
legislatives_2022,2,988,98814,Lifou,LIFOU,0009,226,80,146,80,0,0,Hnacaöm,HNACAOM,1,Hnacaöm,Lifou,LIEU_DIT_NC,TRIBU,,167.20569292168463,-20.72173372554335,tribus_villages_nc,16,1403,Wet
legislatives_2022,2,988,98814,Lifou,LIFOU,0013,764,433,331,432,1,0,Luecila,LUECILA,1,Luecila,Lifou,LIEU_DIT_NC,TRIBU,,167.25787949950455,-20.900908884449866,tribus_villages_nc,16,1403,Wet
legislatives_2022,2,988,98814,Lifou,LIFOU,0017,434,201,233,201,0,0,Huiwatrul,HUIWATRUL,1,Huiwatrul,Lifou,LIEU_DIT_NC,TRIBU,Hunöj,167.34969330586503,-21.090299188696775,tribus_villages_nc,15,1402,Lössi
legislatives_2022,2,988,98815,Maré,MARE,0001,602,261,341,256,2,3,Tadine,TADINE,1,Tadine,Maré,LIEU_DIT_NC,TRIBU,Tadin,167.88122247564291,-21.54648900532693,tribus_villages_nc,19,1503,Tadine Pénélo
legislatives_2022,2,988,98817,Mont-Dore,MONTDORE,0006,960,427,533,408,14,5,École primaire du Vallon Dore,ECOLE PRIMAIRE VALLON DORE,0.886,Ecole élémentaire du Vallon-Dore,1622 LA CORNICHE DU MONT DORE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.571853310489,-22.2757480668132,etablissements_publics_nc,32,1712,Vallon Dore
legislatives_2022,2,988,98817,Mont-Dore,MONTDORE,0014,1066,567,499,547,14,6,École maternelle Les Dauphins,ECOLE MATERNELLE DAUPHINS,0.741,Ecole maternelle les Dauphins,1724 LA CORNICHE DU MONT DORE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.57252708408,-22.2768294716869,etablissements_publics_nc,32,1712,Vallon Dore
legislatives_2022,2,988,98818,Nouméa,NOUMEA,0014,1180,490,690,470,14,6,École Paul BOYER 1,ECOLE PAUL BOYER,0.812,Ecole Paul BOYER,10 RUE BOUGAINVILLE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.452482969153,-22.2781620536236,etablissements_publics_nc,47,1811,Faubourg Blanchot
legislatives_2022,2,988,98818,Nouméa,NOUMEA,0015,978,555,423,542,10,3,École les CAPUCINES,ECOLE CAPUCINES,0.8,Ecole LES CAPUCINES,41 RUE TARAGNAT,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.457228804171,-22.2753677119578,etablissements_publics_nc,49,1813,Vallée des Colons Sud Ouest
legislatives_2022,2,988,98818,Nouméa,NOUMEA,0018,1143,487,656,463,16,8,École Emily PANNE 1,ECOLE EMILY PANNE,0.841,Ecole Emily PANNE,115 RUE AUGUSTE BENEBIG,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.454860512437,-22.2689261325801,etablissements_publics_nc,56,1820,Vallée des Colons Nord Est
legislatives_2022,2,988,98818,Nouméa,NOUMEA,0028,1292,342,950,337,3,2,École Gustave MOUCHET 1,ECOLE GUSTAVE MOUCHET,0.874,Ecole Gustave MOUCHET,8 RUE DES FRERES CHARPENTIER,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.454414703061,-22.2504501881193,etablissements_publics_nc,64,1828,Portes de Fer - Nord
legislatives_2022,2,988,98818,Nouméa,NOUMEA,0035,1012,440,572,428,5,7,École les ŒILLETS,ECOLE ILLETS,0.77,Ecole FILANTE,8 RUE MARCELLIN LACABANNE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Autre structure scolaire,166.443135087106,-22.2929071476207,etablissements_publics_nc,42,1806,Motor Pool - Receiving
legislatives_2022,2,988,98818,Nouméa,NOUMEA,0038,1283,566,717,545,17,4,École Mauricette DEVAMBEZ 2,ECOLE MAURICETTE DEVAMBEZ,0.627,Ecole Michel AMIOT,12 RUE DE PRONY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.468616034294,-22.2680303864914,etablissements_publics_nc,53,1817,Magenta Est
legislatives_2022,2,988,98818,Nouméa,NOUMEA,0047,1040,540,500,519,18,3,École Paul BOYER 2,ECOLE PAUL BOYER,0.812,Ecole Paul BOYER,10 RUE BOUGAINVILLE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.452482969153,-22.2781620536236,etablissements_publics_nc,47,1811,Faubourg Blanchot
legislatives_2022,2,988,98819,Ouégoa,OUEGOA,0002,852,351,501,350,0,1,Bondé,BONDE,1,Bondé,Ouégoa,LIEU_DIT_NC,LDH,Bodé,164.4324943000077,-20.429158724947957,tribus_villages_nc,84,1903,Bondé
legislatives_2022,2,988,98820,Ouvéa,OUVEA,0001,958,286,672,285,1,0,Mairie,MAIRIE,,,,,,,166.5351802059145,-20.652759156712985,arrete_manual_tribus,86,2002,Fayaoué
legislatives_2022,2,988,98822,Poindimié,POINDIMIE,0004,507,272,235,271,0,1,Amoa,AMOA,0.667,Paama,Poindimié,LIEU_DIT_NC,TRIBU,Na ara pô,165.39810099674145,-20.94109090560688,tribus_villages_nc,104,2204,Tibarama - Bayes - Ouindo - Ometteux - Napoém
legislatives_2022,2,988,98826,Poum,POUM,0003,402,187,215,187,0,0,École catholique d’Arama,ECOLE CATHOLIQUE D ARAMA,0.95,Arama,Poum,LIEU_DIT_NC,LDH,Aramwâ,164.20258021961365,-20.252916819670393,tribus_villages_nc,115,2603,Bouarou - Pangai - Narai
legislatives_2022,2,988,98804,Canala,CANALA,0002,502,343,159,341,1,1,Nakéty,NAKETY,1,Nakéty,Canala,LIEU_DIT_NC,TRIBU,Nèkètè,166.04631481753384,-21.54222544058342,tribus_villages_nc,137,403,Gélima - Nakéty
legislatives_2022,2,988,98805,Dumbéa,DUMBEA,0005,611,177,434,175,2,0,Ecole primaire Mainguet 2,ECOLE PRIMAIRE MAINGUET,0.952,Ecole primaire Jack Mainguet,73 RUE JEAN FRANCOIS LAPEROUSE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.474584305922,-22.2148395317313,etablissements_publics_nc,138,501,Coeur de ville urbain
legislatives_2022,2,988,98805,Dumbéa,DUMBEA,0016,819,277,542,275,0,2,Groupe scolaire Michelle Delacharlerie-Rolly 2,GROUPE SCOLAIRE MICHELLE DELACHARLERIE ROLLY,1,Groupe scolaire Michelle Delacharlerie-Rolly,103 BOULEVARD DU RAIL CALEDONIEN,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.445998676866,-22.2013803961715,etablissements_publics_nc,147,510,Dumbéa/mer Ouest
legislatives_2022,2,988,98805,Dumbéa,DUMBEA,0018,1171,439,732,428,7,4,Groupe scolaire Renée Fong 2,GROUPE SCOLAIRE RENEE FONG,1,Groupe scolaire Renée FONG,2 BIS ALLEE JEAN-LOUIS MARIE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.44418672502,-22.192372203396,etablissements_publics_nc,148,511,Dumbea/mer Est - Plaine Adam
legislatives_2022,2,988,98808,Houailou,HOUAILOU,0003,379,201,178,198,1,2,Bâ,BA,1,Bâ,Houaïlou,LIEU_DIT_NC,TRIBU,Bwa,165.55842620966266,-21.19827944865936,tribus_villages_nc,158,803,Warai
legislatives_2022,2,988,98814,Lifou,LIFOU,0010,345,170,175,169,0,1,Siloam,SILOAM,1,Siloam,Lifou,LIEU_DIT_NC,TRIBU,,167.10495154784974,-20.76013449602238,tribus_villages_nc,16,1403,Wet
legislatives_2022,2,988,98817,Mont-Dore,MONTDORE,0004,968,448,520,433,12,3,École primaire Louis Henri GALINIE 1,ECOLE PRIMAIRE LOUIS HENRI GALINIE,0.923,Ecole primaire Louis Henri Galinié,1133 RUE DES TROIS BANIANS,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.512755378687,-22.2163077194956,etablissements_publics_nc,25,1705,Robinson Nord
legislatives_2022,2,988,98818,Nouméa,NOUMEA,0043,2088,662,1426,644,11,7,École Daniel TALON,ECOLE DANIEL TALON,0.8,Ecole Daniel TALON,5 RUE PIERRE ISSAMATRO,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.429735177846,-22.2343498153878,etablissements_publics_nc,79,1843,Logicoop
legislatives_2022,2,988,98819,Ouégoa,OUEGOA,0001,833,435,398,428,5,2,Mairie,MAIRIE,0.7,OUEGOA,Ouégoa,LIEU_DIT_NC,VILLE,,164.43943670837254,-20.34408534785039,tribus_villages_nc,82,1901,Ouégoa village - Balagam - Paraoua - Tarap
legislatives_2022,2,988,98820,Ouvéa,OUVEA,0003,566,171,395,169,1,1,Heo,HEO,1,St Joseph,Ouvéa,LIEU_DIT_NC,TRIBU,Heo,166.60278918905198,-20.44905017069691,tribus_villages_nc,85,2001,Saint Joseph Gossanah Takedji
legislatives_2022,2,988,98820,Ouvéa,OUVEA,0007,309,126,183,123,0,3,Lekine,LEKINE,1,Lekine,Ouvéa,LIEU_DIT_NC,TRIBU,Lekiny,166.49017173263093,-20.69359693939266,tribus_villages_nc,87,2003,Mouli
legislatives_2022,2,988,98821,Païta,PAITA,0002,830,376,454,371,3,2,Dock socio-culturel 2,DOCK SOCIO CULTUREL,0.973,Dock socioculturel,AVENUE JAMES PADDON,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Centre culturel maison culturelle et centre d'art,166.366370328351,-22.1294955354086,etablissements_publics_nc,91,2101,Paita centre
legislatives_2022,2,988,98822,Poindimié,POINDIMIE,0003,577,281,296,278,0,3,Bayes,BAYES,1,Bayes,Poindimié,LIEU_DIT_NC,TRIBU,Nägèè,165.41027144991733,-20.95108534474138,tribus_villages_nc,104,2204,Tibarama - Bayes - Ouindo - Ometteux - Napoém
legislatives_2022,2,988,98825,Pouembout,POUEMBOUT,0002,168,112,56,112,0,0,Paouta,PAOUTA,0.93,Maison commune de Paouta,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Maison de jeune et maison de quartier,165.004824198459,-21.061258041708,etablissements_publics_nc,113,2503,Pinda - Ouaté - Kopéto
legislatives_2022,2,988,98804,Canala,CANALA,0003,463,317,146,314,0,3,Nanon,NANON,0.95,Nanon-Kénérou,Canala,LIEU_DIT_NC,TRIBU,Nèno - Kénéru,165.88480729759476,-21.546697208816735,tribus_villages_nc,136,401,Canala village
legislatives_2022,2,988,98805,Dumbéa,DUMBEA,0024,913,421,492,414,4,3,Ecole maternelle les Colibris,ECOLE MATERNELLE COLIBRIS,0.741,Ecole maternelle Les Colibris,42 RUE DE L'ENTREE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.436047169124,-22.1394710088392,etablissements_publics_nc,152,515,Katiramona Sud
legislatives_2022,2,988,98805,Dumbéa,DUMBEA,0026,882,491,391,481,10,0,,,,Groupe Scolaire Frédéric-Louis Dorbritz,39 RUE DE BRETAGNE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.437530865088,-22.1944939226253,arrete_manual_etablissements,147,510,Dumbéa/mer Ouest
legislatives_2022,2,988,98807,Hienghène,HIENGHENE,0004,101,66,35,64,0,2,Haut-Coulna,HAUT COULNA,1,Haut-Coulna,Hienghène,LIEU_DIT_NC,TRIBU,Paana,164.7358564404401,-20.63480876362534,tribus_villages_nc,156,704,Tiendanite Ouayaguette
