election,tour,commune_norm,commune,bloc,camp_institutionnel,nb_bureaux,nb_bureaux_geolocalises,inscrits,votants,abstentions,exprimes,voix_bloc,options,pct_exprimes,pct_inscrits
municipales_2026,2,MARE,Maré,independantiste,independantiste,14,14,6984,4864,2120,4844,4844,ClémentSewate WAYA UNION NATIONALE POURL'INDEPENDANCE NENGONE | Jean WAHEO UC NENGONE SOUVERAINE | Maryline Ciwa SINEWAMI UC FLNKS NENGONE | RobertGada CAWIDRONE DYNAMIQUE AUTOCHTONE,100,69.36
municipales_2026,2,MONTDORE,Le Mont-Dore,independantiste,independantiste,24,24,22200,12640,9560,12346,1989,"Tania OUAKA LE MONT-DORE, NOTRE VILLE POURUNE NATION SOUVERAINE",16.11,8.96
municipales_2026,2,MONTDORE,Le Mont-Dore,loyaliste,anti_independantiste,24,24,22200,12640,9560,12346,10357,Elizabeth RIVIERE NEE DABIN TOUS ENSEMBLE POUR LE MONT- DORE | Nina JULIÉ IL ESTTEMPS !,83.89,46.65
municipales_2026,2,NOUMEA,Nouméa,centriste,anti_independantiste,57,57,68467,32540,35927,31521,5954,Philippe DUNOYER Nouméa : l'après,18.89,8.7
municipales_2026,2,NOUMEA,Nouméa,loyaliste,anti_independantiste,57,57,68467,32540,35927,31521,25567,"Sonia LAGARDE AVEC VOUS POUR NOUMEA | Virginie RUFFENACH POUR NOUMEA, UNE ENERGIENOUVELLE",81.11,37.34
municipales_2026,2,OUEGOA,Ouégoa,independantiste,independantiste,4,4,2232,1627,605,1602,1602,Barnabe Koé PEBOU HAMENEUNI | Elisse Zole OUAHIODYNAMIQUE UNITAIRE NOUVELLE POURL'INITIATIVE COMMUNALE - OUEGOA | Henri Steeve PEBOU-TIDJINEUNION CITOYENNE,100,71.77
municipales_2026,2,OUVEA,Ouvéa,independantiste,independantiste,7,7,4343,2867,1476,2850,2850,Jean Joel IHILYUNITE NATIONALISTES FLNKS IAAI | Maurice TILLEWAUC-FLNKS | Moïse BAOUMAUNI IAAI,100,65.62
municipales_2026,2,PAITA,Païta,autre,neutre,19,19,17299,10423,6876,10209,921,Patrick GREPPO ESPRIT PAITA,9.02,5.32
municipales_2026,2,PAITA,Païta,centriste,anti_independantiste,19,19,17299,10423,6876,10209,3486,"Milakulo TUKUMULI PAÏTA, UN NOUVEAU SOUFFLE!",34.15,20.15
municipales_2026,2,PAITA,Païta,independantiste,independantiste,19,19,17299,10423,6876,10209,1395,Nikita Aurélie GAIA EP ALOSIO LISTE CITOYENNE FLNKS PAITA,13.66,8.06
municipales_2026,2,PAITA,Païta,loyaliste,anti_independantiste,19,19,17299,10423,6876,10209,4407,Antoine ROMAIN Paita J'y crois,43.17,25.48
municipales_2026,2,POINDIMIE,Poindimié,independantiste,independantiste,7,7,4411,3261,1150,3221,2187,Christian GROCHAIN PWEEDI WIIMIA RENOUVEAU | Cyrille OUMATTU UNITE CITOYENNE ETNATIONALISTE | Paul Tyaou NEAOUTYINE UNI,67.9,49.58
municipales_2026,2,POINDIMIE,Poindimié,loyaliste,anti_independantiste,7,7,4411,3261,1150,3221,1034,Patrick - Jean-LucWATANABE UN NOUVEL ELAN POUR POINDIMIE,32.1,23.44
municipales_2026,2,PONERIHOUEN,Ponérihouen,independantiste,independantiste,7,7,2695,2013,682,1982,1982,Astrid GOPOEAUNION NATIONALE pour l'INDEPENDANCEPWARAIRIWA | Eugène MENREMPONTOIMIRIBWETI PWARAIRIWA | Ocea NAAOUTCHOUEUC FLNKS ETNATIONALISTES PWARAIRIWA,100,73.54
municipales_2026,2,POUEBO,Pouébo,independantiste,independantiste,5,5,2414,1529,885,1515,1515,Florentin DEDANEUNION CALEDONIENNE PWEEVO | Nadia HEOUNI WEDO IOWA,100,62.76
municipales_2026,2,POUEMBOUT,Pouembout,autre,neutre,2,2,2005,1396,609,1377,691,Yann PERALDIMOUVEMENTCITOYEN,50.18,34.46
municipales_2026,2,POUEMBOUT,Pouembout,independantiste,independantiste,2,2,2005,1396,609,1377,686,Jean-Francois Boaé PORIN-POUEAMAIN DANS LA MAIN POUR POUEMBOUT | Jimmy NAOUNAUNIS POUR UN DESTIN COMMUN,49.82,34.21
municipales_2026,2,POUM,Poum,independantiste,independantiste,3,3,1541,1332,209,1321,1321,Henriette TIDJINE - HMAEUNION CITOYENNE | MarcTIDJINES'UNIR POUR DEMAIN UNI,100,85.72
municipales_2026,2,POYA,Poya,autre,neutre,6,6,2597,1931,666,1886,434,JacquesGOSSOINNEKO POYA POUR TOUS,23.01,16.71
municipales_2026,2,POYA,Poya,independantiste,independantiste,6,6,2597,1931,666,1886,6504912,FrançoisJoseph Poindi MEANDU-POVEUUNITE POYA NEKO | GuyMichel MACHOROUNE NOUVELLE DYNAMIQUE NEKÖ POYA | Julien MEUREUREU-GOWEALTERNATIVE NATIONALISTE NEKO POYA,344905.2,250477.94
municipales_2026,2,THIO,Thio,autre,neutre,4,4,2290,1536,754,1526,420,"Lorenza M'BOUERITHIO,TERRE D'AVENIR-C'ESTMAINTENANT!",27.52,18.34
municipales_2026,2,THIO,Thio,centriste,anti_independantiste,4,4,2290,1536,754,1526,721,Téva PUAHIONotre jeunesse au coeur du changement,47.25,31.48
municipales_2026,2,THIO,Thio,independantiste,independantiste,4,4,2290,1536,754,1526,385,EricTOURAUC/PALIKA CÖÖ,25.23,16.81
municipales_2026,2,VOH,Voh,autre,neutre,8,8,2494,1729,765,1698,396,Emmanuel LOUISY-GABRIELRENOUVOH,23.32,15.88
municipales_2026,2,VOH,Voh,independantiste,independantiste,8,8,2494,1729,765,1698,1302,David POITHILYUC ET NATIONALISTES | Joel BOATATE KOLEKOLEUNION NATIONALE POUR L'INDEPENDANCE,76.68,52.21
provinciales_2019,,BELEP,Bélep,centriste,anti_independantiste,1,1,912,490,422,487,6,Caledonie ensemble,1.23,0.66
provinciales_2019,,BELEP,Bélep,independantiste,independantiste,1,1,912,490,422,487,475,Mouvement neo-independantiste et souverainiste | Parti travailliste | Union caledonienne - FLNKS | Union nationale pour l'independance,97.54,52.08
provinciales_2019,,BELEP,Bélep,loyaliste,anti_independantiste,1,1,912,490,422,487,6,Agissons pour le Nord,1.23,0.66
provinciales_2019,,BOULOUPARI,Boulouparis,autre,neutre,2,2,2659,1835,824,1794,89,Alliance citoyenne pour la transition | Construire autrement,4.96,3.35
provinciales_2019,,BOULOUPARI,Boulouparis,centriste,anti_independantiste,2,2,2659,1835,824,1794,372,Caledonie ensemble | Destin commun caledonien | L'Eveil oceanien,20.74,13.99
provinciales_2019,,BOULOUPARI,Boulouparis,independantiste,independantiste,2,2,2659,1835,824,1794,391,Front de liberation nationale kanak et socialiste | Mouvement neo-independantiste et souverainiste | Parti travailliste,21.79,14.7
provinciales_2019,,BOULOUPARI,Boulouparis,loyaliste,anti_independantiste,2,2,2659,1835,824,1794,942,Caledonie nouvelle et reunie | L'Avenir en confiance | Rassemblement national,52.51,35.43
provinciales_2019,,BOURAIL,Bourail,autre,neutre,5,5,3949,2686,1263,2605,149,Alliance citoyenne pour la transition | Construire autrement,5.72,3.77
provinciales_2019,,BOURAIL,Bourail,centriste,anti_independantiste,5,5,3949,2686,1263,2605,693,Caledonie ensemble | Destin commun caledonien | L'Eveil oceanien,26.6,17.55
provinciales_2019,,BOURAIL,Bourail,independantiste,independantiste,5,5,3949,2686,1263,2605,697,Front de liberation nationale kanak et socialiste | Mouvement neo-independantiste et souverainiste | Parti travailliste,26.76,17.65
provinciales_2019,,BOURAIL,Bourail,loyaliste,anti_independantiste,5,5,3949,2686,1263,2605,1066,Caledonie nouvelle et reunie | L'Avenir en confiance | Rassemblement national,40.92,26.99
provinciales_2019,,CANALA,Canala,centriste,anti_independantiste,6,6,3384,2158,1226,2077,44,Caledonie ensemble,2.12,1.3
provinciales_2019,,CANALA,Canala,independantiste,independantiste,6,6,3384,2158,1226,2077,1973,Mouvement neo-independantiste et souverainiste | Parti travailliste | Union caledonienne - FLNKS | Union nationale pour l'independance,94.99,58.3
provinciales_2019,,CANALA,Canala,loyaliste,anti_independantiste,6,6,3384,2158,1226,2077,60,Agissons pour le Nord,2.89,1.77
provinciales_2019,,DUMBEA,Dumbéa,autre,neutre,24,24,15787,10983,4804,10612,559,Alliance citoyenne pour la transition | Construire autrement,5.27,3.54
provinciales_2019,,DUMBEA,Dumbéa,centriste,anti_independantiste,24,24,15787,10983,4804,10612,3838,Caledonie ensemble | Destin commun caledonien | L'Eveil oceanien,36.17,24.31
provinciales_2019,,DUMBEA,Dumbéa,independantiste,independantiste,24,24,15787,10983,4804,10612,1595,Front de liberation nationale kanak et socialiste | Mouvement neo-independantiste et souverainiste | Parti travailliste,15.03,10.1
provinciales_2019,,DUMBEA,Dumbéa,loyaliste,anti_independantiste,24,24,15787,10983,4804,10612,4620,Caledonie nouvelle et reunie | L'Avenir en confiance | Rassemblement national,43.54,29.26
provinciales_2019,,FARINO,Farino,autre,neutre,1,1,568,471,97,454,18,Alliance citoyenne pour la transition | Construire autrement,3.96,3.17
provinciales_2019,,FARINO,Farino,centriste,anti_independantiste,1,1,568,471,97,454,214,Caledonie ensemble | Destin commun caledonien | L'Eveil oceanien,47.14,37.68
provinciales_2019,,FARINO,Farino,independantiste,independantiste,1,1,568,471,97,454,24,Front de liberation nationale kanak et socialiste | Mouvement neo-independantiste et souverainiste | Parti travailliste,5.29,4.23
provinciales_2019,,FARINO,Farino,loyaliste,anti_independantiste,1,1,568,471,97,454,198,Caledonie nouvelle et reunie | L'Avenir en confiance | Rassemblement national,43.61,34.86
provinciales_2019,,HIENGHENE,Hienghène,centriste,anti_independantiste,10,10,2404,1530,874,1520,17,Caledonie ensemble,1.12,0.71
provinciales_2019,,HIENGHENE,Hienghène,independantiste,independantiste,10,10,2404,1530,874,1520,1478,Mouvement neo-independantiste et souverainiste | Parti travailliste | Union caledonienne - FLNKS | Union nationale pour l'independance,97.24,61.48
provinciales_2019,,HIENGHENE,Hienghène,loyaliste,anti_independantiste,10,10,2404,1530,874,1520,25,Agissons pour le Nord,1.64,1.04
provinciales_2019,,HOUAILOU,Houailou,centriste,anti_independantiste,8,8,3579,2104,1475,2031,99,Caledonie ensemble,4.87,2.77
provinciales_2019,,HOUAILOU,Houailou,independantiste,independantiste,8,8,3579,2104,1475,2031,1764,Mouvement neo-independantiste et souverainiste | Parti travailliste | Union caledonienne - FLNKS | Union nationale pour l'independance,86.85,49.29
provinciales_2019,,HOUAILOU,Houailou,loyaliste,anti_independantiste,8,8,3579,2104,1475,2031,168,Agissons pour le Nord,8.27,4.69
provinciales_2019,,ILEDESPINS,Ile des Pins,autre,neutre,2,2,1712,1102,610,1089,47,Alliance citoyenne pour la transition | Construire autrement,4.32,2.75
provinciales_2019,,ILEDESPINS,Ile des Pins,centriste,anti_independantiste,2,2,1712,1102,610,1089,159,Caledonie ensemble | Destin commun caledonien | L'Eveil oceanien,14.6,9.29
provinciales_2019,,ILEDESPINS,Ile des Pins,independantiste,independantiste,2,2,1712,1102,610,1089,670,Front de liberation nationale kanak et socialiste | Mouvement neo-independantiste et souverainiste | Parti travailliste,61.52,39.14
provinciales_2019,,ILEDESPINS,Ile des Pins,loyaliste,anti_independantiste,2,2,1712,1102,610,1089,213,Caledonie nouvelle et reunie | L'Avenir en confiance | Rassemblement national,19.56,12.44
provinciales_2019,,KAALAGOMEN,Kaala Gomen,centriste,anti_independantiste,6,6,1611,1044,567,1035,83,Caledonie ensemble,8.02,5.15
provinciales_2019,,KAALAGOMEN,Kaala Gomen,independantiste,independantiste,6,6,1611,1044,567,1035,868,Mouvement neo-independantiste et souverainiste | Parti travailliste | Union caledonienne - FLNKS | Union nationale pour l'independance,83.86,53.88
provinciales_2019,,KAALAGOMEN,Kaala Gomen,loyaliste,anti_independantiste,6,6,1611,1044,567,1035,84,Agissons pour le Nord,8.12,5.21
provinciales_2019,,KONE,Koné,centriste,anti_independantiste,12,12,4129,2919,1210,2851,348,Caledonie ensemble,12.21,8.43
provinciales_2019,,KONE,Koné,independantiste,independantiste,12,12,4129,2919,1210,2851,2027,Mouvement neo-independantiste et souverainiste | Parti travailliste | Union caledonienne - FLNKS | Union nationale pour l'independance,71.1,49.09
provinciales_2019,,KONE,Koné,loyaliste,anti_independantiste,12,12,4129,2919,1210,2851,476,Agissons pour le Nord,16.7,11.53
provinciales_2019,,KOUAOUA,Kouaoua,centriste,anti_independantiste,4,4,1109,738,371,730,30,Caledonie ensemble,4.11,2.71
provinciales_2019,,KOUAOUA,Kouaoua,independantiste,independantiste,4,4,1109,738,371,730,501,Mouvement neo-independantiste et souverainiste | Parti travailliste | Union caledonienne - FLNKS | Union nationale pour l'independance,68.63,45.18
provinciales_2019,,KOUAOUA,Kouaoua,loyaliste,anti_independantiste,4,4,1109,738,371,730,199,Agissons pour le Nord,27.26,17.94
provinciales_2019,,KOUMAC,Koumac,centriste,anti_independantiste,2,2,2639,1654,985,1595,341,Caledonie ensemble,21.38,12.92
provinciales_2019,,KOUMAC,Koumac,independantiste,independantiste,2,2,2639,1654,985,1595,621,Mouvement neo-independantiste et souverainiste | Parti travailliste | Union caledonienne - FLNKS | Union nationale pour l'independance,38.93,23.53
provinciales_2019,,KOUMAC,Koumac,loyaliste,anti_independantiste,2,2,2639,1654,985,1595,633,Agissons pour le Nord,39.69,23.99
provinciales_2019,,LAFOA,La Foa,autre,neutre,4,4,2905,2205,700,2139,94,Alliance citoyenne pour la transition | Construire autrement,4.39,3.24
provinciales_2019,,LAFOA,La Foa,centriste,anti_independantiste,4,4,2905,2205,700,2139,864,Caledonie ensemble | Destin commun caledonien | L'Eveil oceanien,40.39,29.74
provinciales_2019,,LAFOA,La Foa,independantiste,independantiste,4,4,2905,2205,700,2139,545,Front de liberation nationale kanak et socialiste | Mouvement neo-independantiste et souverainiste | Parti travailliste,25.48,18.76
provinciales_2019,,LAFOA,La Foa,loyaliste,anti_independantiste,4,4,2905,2205,700,2139,636,Caledonie nouvelle et reunie | L'Avenir en confiance | Rassemblement national,29.73,21.89
provinciales_2019,,LIFOU,Lifou,centriste,anti_independantiste,26,26,10343,6582,3761,6526,562,Caledonie ensemble,8.61,5.43
provinciales_2019,,LIFOU,Lifou,independantiste,independantiste,26,26,10343,6582,3761,6526,5833,Liberation kanak socialiste | Mouvement neo-independantiste et souverainiste | Parti travailliste | Union caledonienne - FLNKS | Union nationale pour l'independance - Palika | Unitaire Kanaky generation,89.38,56.4
provinciales_2019,,LIFOU,Lifou,loyaliste,anti_independantiste,26,26,10343,6582,3761,6526,131,Avec nous,2.01,1.27
provinciales_2019,,MARE,Maré,centriste,anti_independantiste,13,13,6562,4778,1784,4753,238,Caledonie ensemble,5.01,3.63
provinciales_2019,,MARE,Maré,independantiste,independantiste,13,13,6562,4778,1784,4753,4456,Liberation kanak socialiste | Mouvement neo-independantiste et souverainiste | Parti travailliste | Union caledonienne - FLNKS | Union nationale pour l'independance - Palika | Unitaire Kanaky generation,93.75,67.91
provinciales_2019,,MARE,Maré,loyaliste,anti_independantiste,13,13,6562,4778,1784,4753,59,Avec nous,1.24,0.9
provinciales_2019,,MOINDOU,Moindou,autre,neutre,1,1,755,591,164,579,21,Alliance citoyenne pour la transition | Construire autrement,3.63,2.78
provinciales_2019,,MOINDOU,Moindou,centriste,anti_independantiste,1,1,755,591,164,579,148,Caledonie ensemble | Destin commun caledonien | L'Eveil oceanien,25.56,19.6
provinciales_2019,,MOINDOU,Moindou,independantiste,independantiste,1,1,755,591,164,579,248,Front de liberation nationale kanak et socialiste | Mouvement neo-independantiste et souverainiste | Parti travailliste,42.83,32.85
provinciales_2019,,MOINDOU,Moindou,loyaliste,anti_independantiste,1,1,755,591,164,579,162,Caledonie nouvelle et reunie | L'Avenir en confiance | Rassemblement national,27.98,21.46
provinciales_2019,,MONTDORE,Mont-Dore,autre,neutre,25,25,16758,11234,5524,10840,571,Alliance citoyenne pour la transition | Construire autrement,5.27,3.41
provinciales_2019,,MONTDORE,Mont-Dore,centriste,anti_independantiste,25,25,16758,11234,5524,10840,3659,Caledonie ensemble | Destin commun caledonien | L'Eveil oceanien,33.75,21.83
provinciales_2019,,MONTDORE,Mont-Dore,independantiste,independantiste,25,25,16758,11234,5524,10840,2162,Front de liberation nationale kanak et socialiste | Mouvement neo-independantiste et souverainiste | Parti travailliste,19.94,12.9
provinciales_2019,,MONTDORE,Mont-Dore,loyaliste,anti_independantiste,25,25,16758,11234,5524,10840,4448,Caledonie nouvelle et reunie | L'Avenir en confiance | Rassemblement national,41.03,26.54
provinciales_2019,,NOUMEA,Nouméa,autre,neutre,57,57,48196,31658,16538,30944,1936,Alliance citoyenne pour la transition | Construire autrement,6.26,4.02
provinciales_2019,,NOUMEA,Nouméa,centriste,anti_independantiste,57,57,48196,31658,16538,30944,7968,Caledonie ensemble | Destin commun caledonien | L'Eveil oceanien,25.75,16.53
provinciales_2019,,NOUMEA,Nouméa,independantiste,independantiste,57,57,48196,31658,16538,30944,3907,Front de liberation nationale kanak et socialiste | Mouvement neo-independantiste et souverainiste | Parti travailliste,12.63,8.11
provinciales_2019,,NOUMEA,Nouméa,loyaliste,anti_independantiste,57,57,48196,31658,16538,30944,17133,Caledonie nouvelle et reunie | L'Avenir en confiance | Rassemblement national,55.37,35.55
provinciales_2019,,OUEGOA,Ouégoa,centriste,anti_independantiste,4,4,2130,1295,835,1267,110,Caledonie ensemble,8.68,5.16
provinciales_2019,,OUEGOA,Ouégoa,independantiste,independantiste,4,4,2130,1295,835,1267,928,Mouvement neo-independantiste et souverainiste | Parti travailliste | Union caledonienne - FLNKS | Union nationale pour l'independance,73.24,43.57
provinciales_2019,,OUEGOA,Ouégoa,loyaliste,anti_independantiste,4,4,2130,1295,835,1267,229,Agissons pour le Nord,18.07,10.75
provinciales_2019,,OUVEA,Ouvéa,centriste,anti_independantiste,7,7,4300,2739,1561,2704,51,Caledonie ensemble,1.89,1.19
provinciales_2019,,OUVEA,Ouvéa,independantiste,independantiste,7,7,4300,2739,1561,2704,2381,Liberation kanak socialiste | Mouvement neo-independantiste et souverainiste | Parti travailliste | Union caledonienne - FLNKS | Union nationale pour l'independance - Palika | Unitaire Kanaky generation,88.05,55.37
provinciales_2019,,OUVEA,Ouvéa,loyaliste,anti_independantiste,7,7,4300,2739,1561,2704,272,Avec nous,10.06,6.33
provinciales_2019,,PAITA,Païta,autre,neutre,17,17,10694,7215,3479,7015,332,Alliance citoyenne pour la transition | Construire autrement,4.73,3.1
provinciales_2019,,PAITA,Païta,centriste,anti_independantiste,17,17,10694,7215,3479,7015,2592,Caledonie ensemble | Destin commun caledonien | L'Eveil oceanien,36.95,24.24
provinciales_2019,,PAITA,Païta,independantiste,independantiste,17,17,10694,7215,3479,7015,1366,Front de liberation nationale kanak et socialiste | Mouvement neo-independantiste et souverainiste | Parti travailliste,19.47,12.77
provinciales_2019,,PAITA,Païta,loyaliste,anti_independantiste,17,17,10694,7215,3479,7015,2725,Caledonie nouvelle et reunie | L'Avenir en confiance | Rassemblement national,38.85,25.48
provinciales_2019,,POINDIMIE,Poindimié,centriste,anti_independantiste,7,7,4090,2714,1376,2675,238,Caledonie ensemble,8.9,5.82
provinciales_2019,,POINDIMIE,Poindimié,independantiste,independantiste,7,7,4090,2714,1376,2675,2217,Mouvement neo-independantiste et souverainiste | Parti travailliste | Union caledonienne - FLNKS | Union nationale pour l'independance,82.88,54.21
provinciales_2019,,POINDIMIE,Poindimié,loyaliste,anti_independantiste,7,7,4090,2714,1376,2675,220,Agissons pour le Nord,8.22,5.38
provinciales_2019,,PONERIHOUEN,Ponérihouen,centriste,anti_independantiste,7,7,2605,1742,863,1718,65,Caledonie ensemble,3.78,2.5
provinciales_2019,,PONERIHOUEN,Ponérihouen,independantiste,independantiste,7,7,2605,1742,863,1718,1540,Mouvement neo-independantiste et souverainiste | Parti travailliste | Union caledonienne - FLNKS | Union nationale pour l'independance,89.64,59.12
provinciales_2019,,PONERIHOUEN,Ponérihouen,loyaliste,anti_independantiste,7,7,2605,1742,863,1718,113,Agissons pour le Nord,6.58,4.34
provinciales_2019,,POUEBO,Pouébo,centriste,anti_independantiste,5,5,2301,1276,1025,1261,20,Caledonie ensemble,1.59,0.87
provinciales_2019,,POUEBO,Pouébo,independantiste,independantiste,5,5,2301,1276,1025,1261,1222,Mouvement neo-independantiste et souverainiste | Parti travailliste | Union caledonienne - FLNKS | Union nationale pour l'independance,96.91,53.11
provinciales_2019,,POUEBO,Pouébo,loyaliste,anti_independantiste,5,5,2301,1276,1025,1261,19,Agissons pour le Nord,1.51,0.83
provinciales_2019,,POUEMBOUT,Pouembout,centriste,anti_independantiste,3,3,1387,976,411,954,123,Caledonie ensemble,12.89,8.87
provinciales_2019,,POUEMBOUT,Pouembout,independantiste,independantiste,3,3,1387,976,411,954,543,Mouvement neo-independantiste et souverainiste | Parti travailliste | Union caledonienne - FLNKS | Union nationale pour l'independance,56.92,39.15
provinciales_2019,,POUEMBOUT,Pouembout,loyaliste,anti_independantiste,3,3,1387,976,411,954,288,Agissons pour le Nord,30.19,20.76
provinciales_2019,,POUM,Poum,centriste,anti_independantiste,3,3,1381,918,463,911,46,Caledonie ensemble,5.05,3.33
provinciales_2019,,POUM,Poum,independantiste,independantiste,3,3,1381,918,463,911,808,Mouvement neo-independantiste et souverainiste | Parti travailliste | Union caledonienne - FLNKS | Union nationale pour l'independance,88.69,58.51
provinciales_2019,,POUM,Poum,loyaliste,anti_independantiste,3,3,1381,918,463,911,57,Agissons pour le Nord,6.26,4.13
provinciales_2019,,POYA,Poya Nord,centriste,anti_independantiste,5,5,2078,1392,686,1358,204,Caledonie ensemble,15.02,9.82
provinciales_2019,,POYA,Poya Nord,independantiste,independantiste,5,5,2078,1392,686,1358,969,Mouvement neo-independantiste et souverainiste | Parti travailliste | Union caledonienne - FLNKS | Union nationale pour l'independance,71.35,46.63
provinciales_2019,,POYA,Poya Nord,loyaliste,anti_independantiste,5,5,2078,1392,686,1358,185,Agissons pour le Nord,13.62,8.9
provinciales_2019,,POYA,Poya Sud,autre,neutre,1,1,164,133,31,131,3,Alliance citoyenne pour la transition | Construire autrement,2.29,1.83
provinciales_2019,,POYA,Poya Sud,centriste,anti_independantiste,1,1,164,133,31,131,43,Caledonie ensemble | Destin commun caledonien | L'Eveil oceanien,32.82,26.22
provinciales_2019,,POYA,Poya Sud,independantiste,independantiste,1,1,164,133,31,131,3,Front de liberation nationale kanak et socialiste | Mouvement neo-independantiste et souverainiste | Parti travailliste,2.29,1.83
provinciales_2019,,POYA,Poya Sud,loyaliste,anti_independantiste,1,1,164,133,31,131,82,Caledonie nouvelle et reunie | L'Avenir en confiance | Rassemblement national,62.6,50
provinciales_2019,,SARRAMEA,Sarraméa,autre,neutre,1,1,502,365,137,358,13,Alliance citoyenne pour la transition | Construire autrement,3.63,2.59
provinciales_2019,,SARRAMEA,Sarraméa,centriste,anti_independantiste,1,1,502,365,137,358,57,Caledonie ensemble | Destin commun caledonien | L'Eveil oceanien,15.92,11.35
provinciales_2019,,SARRAMEA,Sarraméa,independantiste,independantiste,1,1,502,365,137,358,257,Front de liberation nationale kanak et socialiste | Mouvement neo-independantiste et souverainiste | Parti travailliste,71.79,51.2
provinciales_2019,,SARRAMEA,Sarraméa,loyaliste,anti_independantiste,1,1,502,365,137,358,31,Caledonie nouvelle et reunie | L'Avenir en confiance | Rassemblement national,8.66,6.18
provinciales_2019,,THIO,Thio,autre,neutre,4,4,2091,1226,865,1206,48,Alliance citoyenne pour la transition | Construire autrement,3.98,2.3
provinciales_2019,,THIO,Thio,centriste,anti_independantiste,4,4,2091,1226,865,1206,154,Caledonie ensemble | Destin commun caledonien | L'Eveil oceanien,12.77,7.36
provinciales_2019,,THIO,Thio,independantiste,independantiste,4,4,2091,1226,865,1206,942,Front de liberation nationale kanak et socialiste | Mouvement neo-independantiste et souverainiste | Parti travailliste,78.11,45.05
provinciales_2019,,THIO,Thio,loyaliste,anti_independantiste,4,4,2091,1226,865,1206,62,Caledonie nouvelle et reunie | L'Avenir en confiance | Rassemblement national,5.14,2.97
provinciales_2019,,TOUHO,Touho,centriste,anti_independantiste,4,4,1894,1238,656,1216,60,Caledonie ensemble,4.93,3.17
provinciales_2019,,TOUHO,Touho,independantiste,independantiste,4,4,1894,1238,656,1216,1049,Mouvement neo-independantiste et souverainiste | Parti travailliste | Union caledonienne - FLNKS | Union nationale pour l'independance,86.27,55.39
provinciales_2019,,TOUHO,Touho,loyaliste,anti_independantiste,4,4,1894,1238,656,1216,107,Agissons pour le Nord,8.8,5.65
provinciales_2019,,VOH,Voh,centriste,anti_independantiste,5,5,2270,1566,704,1535,141,Caledonie ensemble,9.19,6.21
provinciales_2019,,VOH,Voh,independantiste,independantiste,5,5,2270,1566,704,1535,1191,Mouvement neo-independantiste et souverainiste | Parti travailliste | Union caledonienne - FLNKS | Union nationale pour l'independance,77.59,52.47
provinciales_2019,,VOH,Voh,loyaliste,anti_independantiste,5,5,2270,1566,704,1535,203,Agissons pour le Nord,13.22,8.94
provinciales_2019,,YATE,Yaté,autre,neutre,4,4,1704,1203,501,1193,15,Alliance citoyenne pour la transition | Construire autrement,1.26,0.88
provinciales_2019,,YATE,Yaté,centriste,anti_independantiste,4,4,1704,1203,501,1193,105,Caledonie ensemble | Destin commun caledonien | L'Eveil oceanien,8.8,6.16
provinciales_2019,,YATE,Yaté,independantiste,independantiste,4,4,1704,1203,501,1193,1041,Front de liberation nationale kanak et socialiste | Mouvement neo-independantiste et souverainiste | Parti travailliste,87.26,61.09
provinciales_2019,,YATE,Yaté,loyaliste,anti_independantiste,4,4,1704,1203,501,1193,32,Caledonie nouvelle et reunie | L'Avenir en confiance | Rassemblement national,2.68,1.88
referendum_2018,,BELEP,BELEP,independantiste,independantiste,2,1,920,707,213,703,664,Oui,94.45,72.17
referendum_2018,,BELEP,BELEP,loyaliste,anti_independantiste,2,1,920,707,213,703,39,Non,5.55,4.24
referendum_2018,,BOULOUPARI,BOULOUPARIS,independantiste,independantiste,2,2,2645,2400,245,2376,719,Oui,30.26,27.18
referendum_2018,,BOULOUPARI,BOULOUPARIS,loyaliste,anti_independantiste,2,2,2645,2400,245,2376,1657,Non,69.74,62.65
referendum_2018,,BOURAIL,BOURAIL,independantiste,independantiste,5,5,3934,3482,452,3432,1061,Oui,30.91,26.97
referendum_2018,,BOURAIL,BOURAIL,loyaliste,anti_independantiste,5,5,3934,3482,452,3432,2371,Non,69.09,60.27
referendum_2018,,CANALA,CANALA,independantiste,independantiste,6,6,3406,2974,432,2930,2762,Oui,94.27,81.09
referendum_2018,,CANALA,CANALA,loyaliste,anti_independantiste,6,6,3406,2974,432,2930,168,Non,5.73,4.93
referendum_2018,,DUMBEA,DUMBEA,independantiste,independantiste,18,18,16546,13699,2847,13466,2930,Oui,21.76,17.71
referendum_2018,,DUMBEA,DUMBEA,loyaliste,anti_independantiste,18,18,16546,13699,2847,13466,10536,Non,78.24,63.68
referendum_2018,,FARINO,FARINO,independantiste,independantiste,1,1,548,520,28,512,47,Oui,9.18,8.58
referendum_2018,,FARINO,FARINO,loyaliste,anti_independantiste,1,1,548,520,28,512,465,Non,90.82,84.85
referendum_2018,,HIENGHENE,HIENGHENE,independantiste,independantiste,10,10,2390,2069,321,2040,1933,Oui,94.75,80.88
referendum_2018,,HIENGHENE,HIENGHENE,loyaliste,anti_independantiste,10,10,2390,2069,321,2040,107,Non,5.25,4.48
referendum_2018,,HOUAILOU,HOUAILOU,independantiste,independantiste,8,8,3578,2948,630,2901,2434,Oui,83.9,68.03
referendum_2018,,HOUAILOU,HOUAILOU,loyaliste,anti_independantiste,8,8,3578,2948,630,2901,467,Non,16.1,13.05
referendum_2018,,ILEDESPINS,ILE DES PINS,independantiste,independantiste,3,2,1711,1411,300,1386,933,Oui,67.32,54.53
