"cell_id","longitude","latitude","pop","snap_route_m","code_bv_affectation","secteur_affectation","affectation_par_proximite","distance_secteur_proche_m","assigned_bureaux_complets_id","assigned_centres_8_id","assigned_centres_9_id","bureaux_complets","centres_8","centres_9","assigned_bureaux_complets","assigned_centres_8","assigned_centres_9","delta_8_vs_full","delta_9_vs_full","delta_9_vs_8","assigned_delta_8_vs_full","assigned_delta_9_vs_full","assigned_delta_9_vs_8","car_motorized_nearest_bureaux_complets","car_motorized_nearest_centres_8","car_motorized_nearest_centres_9","car_motorized_assigned_bureaux_complets","car_motorized_assigned_centres_8","car_motorized_assigned_centres_9","car_nearest_bureaux_complets","car_nearest_centres_8","car_nearest_centres_9","car_assigned_bureaux_complets","car_assigned_centres_8","car_assigned_centres_9","car_motorized_bureaux_complets","car_motorized_centres_8","car_motorized_centres_9","car_bureaux_complets","car_centres_8","car_centres_9","bus_transit_nearest_bureaux_complets_min","bus_transit_nearest_bureaux_complets_median","bus_transit_nearest_bureaux_complets_max","bus_transit_nearest_centres_8_min","bus_transit_nearest_centres_8_median","bus_transit_nearest_centres_8_max","bus_transit_nearest_centres_9_min","bus_transit_nearest_centres_9_median","bus_transit_nearest_centres_9_max","bus_transit_assigned_bureaux_complets_min","bus_transit_assigned_bureaux_complets_median","bus_transit_assigned_bureaux_complets_max","bus_transit_assigned_centres_8_min","bus_transit_assigned_centres_8_median","bus_transit_assigned_centres_8_max","bus_transit_assigned_centres_9_min","bus_transit_assigned_centres_9_median","bus_transit_assigned_centres_9_max","bus_nearest_bureaux_complets_min","bus_nearest_bureaux_complets_median","bus_nearest_bureaux_complets_max","bus_nearest_centres_8_min","bus_nearest_centres_8_median","bus_nearest_centres_8_max","bus_nearest_centres_9_min","bus_nearest_centres_9_median","bus_nearest_centres_9_max","bus_assigned_bureaux_complets_min","bus_assigned_bureaux_complets_median","bus_assigned_bureaux_complets_max","bus_assigned_centres_8_min","bus_assigned_centres_8_median","bus_assigned_centres_8_max","bus_assigned_centres_9_min","bus_assigned_centres_9_median","bus_assigned_centres_9_max","bus_nearest_bureaux_complets","bus_nearest_centres_8","bus_nearest_centres_9","bus_assigned_bureaux_complets","bus_assigned_centres_8","bus_assigned_centres_9","bus_transit_bureaux_complets","bus_transit_centres_8","bus_transit_centres_9","bus_bureaux_complets","bus_centres_8","bus_centres_9","bus_arret_proche","bus_marche_arret_min","bus_nearest_bureaux_complets_h08","bus_nearest_bureaux_complets_h10","bus_nearest_bureaux_complets_h12","bus_nearest_bureaux_complets_h14","bus_nearest_bureaux_complets_h16","bus_nearest_centres_8_h08","bus_nearest_centres_8_h10","bus_nearest_centres_8_h12","bus_nearest_centres_8_h14","bus_nearest_centres_8_h16","bus_nearest_centres_9_h08","bus_nearest_centres_9_h10","bus_nearest_centres_9_h12","bus_nearest_centres_9_h14","bus_nearest_centres_9_h16","bus_assigned_bureaux_complets_h08","bus_assigned_bureaux_complets_h10","bus_assigned_bureaux_complets_h12","bus_assigned_bureaux_complets_h14","bus_assigned_bureaux_complets_h16","bus_assigned_centres_8_h08","bus_assigned_centres_8_h10","bus_assigned_centres_8_h12","bus_assigned_centres_8_h14","bus_assigned_centres_8_h16","bus_assigned_centres_9_h08","bus_assigned_centres_9_h10","bus_assigned_centres_9_h12","bus_assigned_centres_9_h14","bus_assigned_centres_9_h16"
3181,166.446719357321,-22.2977100759776,15.8290265085999,9.39961536350778,"0008","ECOLE FERNANDE LERICHE 1",FALSE,0,"BV0008","R03","R03",2.79116367740125,4.12248879375999,4.12248879375999,3.17733888933869,8.13236592529148,8.13236592529148,1.33132511635874,1.33132511635874,0,4.95502703595279,4.95502703595279,0,6.92766881989148,5.68237068395357,5.68237068395357,7.23858251460189,6.4519801740422,6.4519801740422,2.79116367740125,4.12248879375999,4.12248879375999,3.17733888933869,6.4519801740422,6.4519801740422,6.92766881989148,5.68237068395357,5.68237068395357,2.79116367740125,4.12248879375999,4.12248879375999,8.20032068214469,8.20032068214469,8.20032068214469,5.60386563463145,5.60386563463145,5.60386563463145,5.60386563463145,5.60386563463145,5.60386563463145,11.8525901813268,11.8525901813268,11.8525901813268,12.4979029232789,12.4979029232789,12.4979029232789,12.4979029232789,12.4979029232789,12.4979029232789,2.79116367740125,2.79116367740125,2.79116367740125,4.12248879375999,4.12248879375999,4.12248879375999,4.12248879375999,4.12248879375999,4.12248879375999,3.17733888933869,3.17733888933869,3.17733888933869,8.13236592529148,8.13236592529148,8.13236592529148,8.13236592529148,8.13236592529148,8.13236592529148,2.79116367740125,4.12248879375999,4.12248879375999,3.17733888933869,8.13236592529148,8.13236592529148,8.20032068214469,5.60386563463145,5.60386563463145,2.79116367740125,4.12248879375999,4.12248879375999,"STADE PENTECOST",2.94814994416546,2.79116367740125,2.79116367740125,2.79116367740125,2.79116367740125,2.79116367740125,4.12248879375999,4.12248879375999,4.12248879375999,4.12248879375999,4.12248879375999,4.12248879375999,4.12248879375999,4.12248879375999,4.12248879375999,4.12248879375999,3.17733888933869,3.17733888933869,3.17733888933869,3.17733888933869,3.17733888933869,8.13236592529148,8.13236592529148,8.13236592529148,8.13236592529148,8.13236592529148,8.13236592529148,8.13236592529148,8.13236592529148,8.13236592529148,8.13236592529148
3182,166.447689809553,-22.2977074925533,20.020349601236,4.11088350478758,"0006","ECOLE ELOI FRANC 1",FALSE,0,"BV0006","R03","R03",0.65820033902699,4.11294255611322,4.11294255611322,0.65820033902699,4.11294255611322,4.11294255611322,3.45474221708623,3.45474221708623,0,3.45474221708623,3.45474221708623,0,5.13244354090973,5.86397311529596,5.86397311529596,5.13244354090973,6.63358260538459,6.63358260538459,0.65820033902699,4.11294255611322,4.11294255611322,0.65820033902699,4.11294255611322,4.11294255611322,5.13244354090973,5.86397311529596,5.86397311529596,0.65820033902699,4.11294255611322,4.11294255611322,44.4528711092195,44.4528711092195,45.4528711092195,41.8592805547643,41.8592805547643,42.8592805547643,41.8592805547643,41.8592805547643,42.8592805547643,44.4528711092195,44.4528711092195,45.4528711092195,46.9428036212097,46.9428036212097,47.9428036212097,46.9428036212097,46.9428036212097,47.9428036212097,0.65820033902699,0.65820033902699,0.65820033902699,4.11294255611322,4.11294255611322,4.11294255611322,4.11294255611322,4.11294255611322,4.11294255611322,0.65820033902699,0.65820033902699,0.65820033902699,4.11294255611322,4.11294255611322,4.11294255611322,4.11294255611322,4.11294255611322,4.11294255611322,0.65820033902699,4.11294255611322,4.11294255611322,0.65820033902699,4.11294255611322,4.11294255611322,44.4528711092195,41.8592805547643,41.8592805547643,0.65820033902699,4.11294255611322,4.11294255611322,"STADE PENTECOST",4.48333241986163,0.65820033902699,0.65820033902699,0.65820033902699,0.65820033902699,0.65820033902699,4.11294255611322,4.11294255611322,4.11294255611322,4.11294255611322,4.11294255611322,4.11294255611322,4.11294255611322,4.11294255611322,4.11294255611322,4.11294255611322,0.65820033902699,0.65820033902699,0.65820033902699,0.65820033902699,0.65820033902699,4.11294255611322,4.11294255611322,4.11294255611322,4.11294255611322,4.11294255611322,4.11294255611322,4.11294255611322,4.11294255611322,4.11294255611322,4.11294255611322
3183,166.44866026175,-22.2977049035229,10.5282859554533,6.1490950854595,"0006","ECOLE ELOI FRANC 1",FALSE,0,"BV0006","R03","R03",1.68989649174485,2.56301848336101,2.56301848336101,2.25704148971532,2.56301848336101,2.56301848336101,0.873121991616163,0.873121991616163,0,0.30597699364569,0.30597699364569,0,5.2313476067135,5.47018888807292,5.47018888807292,5.43589307912677,5.47018888807292,5.47018888807292,1.68989649174485,2.56301848336101,2.56301848336101,2.25704148971532,2.56301848336101,2.56301848336101,5.2313476067135,5.47018888807292,5.47018888807292,1.68989649174485,2.56301848336101,2.56301848336101,44.4528711092195,44.4528711092195,45.4528711092195,41.8592805547643,41.8592805547643,42.8592805547643,41.8592805547643,41.8592805547643,42.8592805547643,44.4528711092195,44.4528711092195,45.4528711092195,46.9428036212097,46.9428036212097,47.9428036212097,46.9428036212097,46.9428036212097,47.9428036212097,1.68989649174485,1.68989649174485,1.68989649174485,2.56301848336101,2.56301848336101,2.56301848336101,2.56301848336101,2.56301848336101,2.56301848336101,2.25704148971532,2.25704148971532,2.25704148971532,2.56301848336101,2.56301848336101,2.56301848336101,2.56301848336101,2.56301848336101,2.56301848336101,1.68989649174485,2.56301848336101,2.56301848336101,2.25704148971532,2.56301848336101,2.56301848336101,44.4528711092195,41.8592805547643,41.8592805547643,1.68989649174485,2.56301848336101,2.56301848336101,"STADE PENTECOST",6.05218564492877,1.68989649174485,1.68989649174485,1.68989649174485,1.68989649174485,1.68989649174485,2.56301848336101,2.56301848336101,2.56301848336101,2.56301848336101,2.56301848336101,2.56301848336101,2.56301848336101,2.56301848336101,2.56301848336101,2.56301848336101,2.25704148971532,2.25704148971532,2.25704148971532,2.25704148971532,2.25704148971532,2.56301848336101,2.56301848336101,2.56301848336101,2.56301848336101,2.56301848336101,2.56301848336101,2.56301848336101,2.56301848336101,2.56301848336101,2.56301848336101
3184,166.449630713913,-22.2977023088863,0.579646129101449,62.1865980541082,"0008","ECOLE FERNANDE LERICHE 1",FALSE,0,"BV0008","R03","R03",4.75777688884141,7.14546558695002,7.14546558695002,5.14395210077885,7.14546558695002,7.14546558695002,2.38768869810861,2.38768869810861,0,2.00151348617117,2.00151348617117,0,5.43900054433361,5.78995438052047,5.78995438052047,5.70802231074056,5.78995438052047,5.78995438052047,4.75777688884141,5.78995438052047,5.78995438052047,5.14395210077885,5.78995438052047,5.78995438052047,5.43900054433361,5.78995438052047,5.78995438052047,4.75777688884141,5.78995438052047,5.78995438052047,44.4528711092195,44.4528711092195,45.4528711092195,41.8592805547643,41.8592805547643,42.8592805547643,41.8592805547643,41.8592805547643,42.8592805547643,45.2409215533792,45.2409215533792,46.2409215533792,46.9428036212097,46.9428036212097,47.9428036212097,46.9428036212097,46.9428036212097,47.9428036212097,4.75777688884141,4.75777688884141,4.75777688884141,7.14546558695002,7.14546558695002,7.14546558695002,7.14546558695002,7.14546558695002,7.14546558695002,5.14395210077885,5.14395210077885,5.14395210077885,7.14546558695002,7.14546558695002,7.14546558695002,7.14546558695002,7.14546558695002,7.14546558695002,4.75777688884141,7.14546558695002,7.14546558695002,5.14395210077885,7.14546558695002,7.14546558695002,44.4528711092195,41.8592805547643,41.8592805547643,4.75777688884141,7.14546558695002,7.14546558695002,"STADE PENTECOST",7.63397881673649,4.75777688884141,4.75777688884141,4.75777688884141,4.75777688884141,4.75777688884141,7.14546558695002,7.14546558695002,7.14546558695002,7.14546558695002,7.14546558695002,7.14546558695002,7.14546558695002,7.14546558695002,7.14546558695002,7.14546558695002,5.14395210077885,5.14395210077885,5.14395210077885,5.14395210077885,5.14395210077885,7.14546558695002,7.14546558695002,7.14546558695002,7.14546558695002,7.14546558695002,7.14546558695002,7.14546558695002,7.14546558695002,7.14546558695002,7.14546558695002
3185,166.451571618134,-22.2976971027949,0.601862014405472,53.451510932066,"0008","ECOLE FERNANDE LERICHE 1",FALSE,0,"BV0008","R03","R03",10.341040579026,8.66504609081511,8.66504609081511,11.1433867794213,8.66504609081511,8.66504609081511,-1.67599448821091,-1.67599448821091,0,-2.47834068860617,-2.47834068860617,0,6.05901880015217,6.04552658587316,6.04552658587316,6.69840220483772,6.04552658587316,6.04552658587316,6.05901880015217,6.04552658587316,6.04552658587316,6.69840220483772,6.04552658587316,6.04552658587316,6.05901880015217,6.04552658587316,6.04552658587316,6.05901880015217,6.04552658587316,6.04552658587316,38.8433603398541,38.8433603398541,39.8433603398541,39.6115328650942,39.6115328650942,40.6115328650942,39.6115328650942,39.6115328650942,40.6115328650942,45.2409215533792,45.2409215533792,46.2409215533792,46.7682871071735,46.7682871071735,47.7682871071735,46.7682871071735,46.7682871071735,47.7682871071735,10.341040579026,10.341040579026,10.341040579026,8.66504609081511,8.66504609081511,8.66504609081511,8.66504609081511,8.66504609081511,8.66504609081511,11.1433867794213,11.1433867794213,11.1433867794213,8.66504609081511,8.66504609081511,8.66504609081511,8.66504609081511,8.66504609081511,8.66504609081511,10.341040579026,8.66504609081511,8.66504609081511,11.1433867794213,8.66504609081511,8.66504609081511,38.8433603398541,39.6115328650942,39.6115328650942,10.341040579026,8.66504609081511,8.66504609081511,"STADE PENTECOST",10.8136485776902,10.341040579026,10.341040579026,10.341040579026,10.341040579026,10.341040579026,8.66504609081511,8.66504609081511,8.66504609081511,8.66504609081511,8.66504609081511,8.66504609081511,8.66504609081511,8.66504609081511,8.66504609081511,8.66504609081511,11.1433867794213,11.1433867794213,11.1433867794213,11.1433867794213,11.1433867794213,8.66504609081511,8.66504609081511,8.66504609081511,8.66504609081511,8.66504609081511,8.66504609081511,8.66504609081511,8.66504609081511,8.66504609081511,8.66504609081511
3186,166.452542070192,-22.29769449134,38.7531710833387,30.0742790041365,"0008","ECOLE FERNANDE LERICHE 1",FALSE,0,"BV0008","R03","R03",9.13421867768473,9.31081442588607,9.31081442588607,11.7891551144922,9.31081442588607,9.31081442588607,0.176595748201342,0.176595748201342,0,-2.47834068860617,-2.47834068860617,0,5.86329870980829,6.14709084524284,6.14709084524284,6.79996646420741,6.14709084524284,6.14709084524284,5.86329870980829,6.14709084524284,6.14709084524284,6.79996646420741,6.14709084524284,6.14709084524284,5.86329870980829,6.14709084524284,6.14709084524284,5.86329870980829,6.14709084524284,6.14709084524284,38.8433603398541,38.8433603398541,39.8433603398541,39.6115328650942,39.6115328650942,40.6115328650942,39.6115328650942,39.6115328650942,40.6115328650942,45.2409215533792,45.2409215533792,46.2409215533792,46.7682871071735,46.7682871071735,47.7682871071735,46.7682871071735,46.7682871071735,47.7682871071735,9.13421867768473,9.13421867768473,9.13421867768473,9.31081442588607,9.31081442588607,9.31081442588607,9.31081442588607,9.31081442588607,9.31081442588607,11.7891551144922,11.7891551144922,11.7891551144922,9.31081442588607,9.31081442588607,9.31081442588607,9.31081442588607,9.31081442588607,9.31081442588607,9.13421867768473,9.31081442588607,9.31081442588607,11.7891551144922,9.31081442588607,9.31081442588607,38.8433603398541,39.6115328650942,39.6115328650942,9.13421867768473,9.31081442588607,9.31081442588607,"STADE PENTECOST",12.4074041223569,9.13421867768473,9.13421867768473,9.13421867768473,9.13421867768473,9.13421867768473,9.31081442588607,9.31081442588607,9.31081442588607,9.31081442588607,9.31081442588607,9.31081442588607,9.31081442588607,9.31081442588607,9.31081442588607,9.31081442588607,11.7891551144922,11.7891551144922,11.7891551144922,11.7891551144922,11.7891551144922,9.31081442588607,9.31081442588607,9.31081442588607,9.31081442588607,9.31081442588607,9.31081442588607,9.31081442588607,9.31081442588607,9.31081442588607,9.31081442588607
3187,166.453512522216,-22.2976918742789,62.4564061171095,2.31061049258417,"0009","ECOLE FERNANDE LERICHE 2",FALSE,0,"BV0009","R03","R03",4.06832367391054,10.4835019496376,10.4835019496376,12.5756674263063,10.4835019496376,10.4835019496376,6.41517827572703,6.41517827572703,0,-2.09216547666873,-2.09216547666873,0,5.67805394565176,6.34629377430173,6.34629377430173,6.73014762685935,6.34629377430173,6.34629377430173,4.06832367391054,6.34629377430173,6.34629377430173,6.73014762685935,6.34629377430173,6.34629377430173,5.67805394565176,6.34629377430173,6.34629377430173,4.06832367391054,6.34629377430173,6.34629377430173,38.8433603398541,38.8433603398541,39.8433603398541,39.6115328650942,39.6115328650942,40.6115328650942,39.6115328650942,39.6115328650942,40.6115328650942,46.02764304666,46.02764304666,47.02764304666,46.7682871071735,46.7682871071735,47.7682871071735,46.7682871071735,46.7682871071735,47.7682871071735,4.06832367391054,4.06832367391054,4.06832367391054,10.4835019496376,10.4835019496376,10.4835019496376,10.4835019496376,10.4835019496376,10.4835019496376,12.5756674263063,12.5756674263063,12.5756674263063,10.4835019496376,10.4835019496376,10.4835019496376,10.4835019496376,10.4835019496376,10.4835019496376,4.06832367391054,10.4835019496376,10.4835019496376,12.5756674263063,10.4835019496376,10.4835019496376,38.8433603398541,39.6115328650942,39.6115328650942,4.06832367391054,10.4835019496376,10.4835019496376,"STADE PENTECOST",14.0025839954338,4.06832367391054,4.06832367391054,4.06832367391054,4.06832367391054,4.06832367391054,10.4835019496376,10.4835019496376,10.4835019496376,10.4835019496376,10.4835019496376,10.4835019496376,10.4835019496376,10.4835019496376,10.4835019496376,10.4835019496376,12.5756674263063,12.5756674263063,12.5756674263063,12.5756674263063,12.5756674263063,10.4835019496376,10.4835019496376,10.4835019496376,10.4835019496376,10.4835019496376,10.4835019496376,10.4835019496376,10.4835019496376,10.4835019496376,10.4835019496376
3188,166.454482974204,-22.2976892516118,46.8998401170367,25.3634446500074,"0009","ECOLE FERNANDE LERICHE 2",FALSE,0,"BV0009","R03","R03",3.44912619057613,11.6926283062198,11.6926283062198,13.7847937828886,11.6926283062198,11.6926283062198,8.2435021156437,8.2435021156437,0,-2.09216547666873,-2.09216547666873,0,5.57485436509602,6.54781483373211,6.54781483373211,6.93166868628972,6.54781483373211,6.54781483373211,3.44912619057613,6.54781483373211,6.54781483373211,6.93166868628972,6.54781483373211,6.54781483373211,5.57485436509602,6.54781483373211,6.54781483373211,3.44912619057613,6.54781483373211,6.54781483373211,38.8433603398541,38.8433603398541,39.8433603398541,39.6115328650942,39.6115328650942,40.6115328650942,39.6115328650942,39.6115328650942,40.6115328650942,46.02764304666,46.02764304666,47.02764304666,46.7682871071735,46.7682871071735,47.7682871071735,46.7682871071735,46.7682871071735,47.7682871071735,3.44912619057613,3.44912619057613,3.44912619057613,11.6926283062198,11.6926283062198,11.6926283062198,11.6926283062198,11.6926283062198,11.6926283062198,13.7847937828886,13.7847937828886,13.7847937828886,11.6926283062198,11.6926283062198,11.6926283062198,11.6926283062198,11.6926283062198,11.6926283062198,3.44912619057613,11.6926283062198,11.6926283062198,13.7847937828886,11.6926283062198,11.6926283062198,38.8433603398541,39.6115328650942,39.6115328650942,3.44912619057613,11.6926283062198,11.6926283062198,"GUIRAUD",15.4339994752081,3.44912619057613,3.44912619057613,3.44912619057613,3.44912619057613,3.44912619057613,11.6926283062198,11.6926283062198,11.6926283062198,11.6926283062198,11.6926283062198,11.6926283062198,11.6926283062198,11.6926283062198,11.6926283062198,11.6926283062198,13.7847937828886,13.7847937828886,13.7847937828886,13.7847937828886,13.7847937828886,11.6926283062198,11.6926283062198,11.6926283062198,11.6926283062198,11.6926283062198,11.6926283062198,11.6926283062198,11.6926283062198,11.6926283062198,11.6926283062198
3189,166.455453426158,-22.2976866233385,50.5818225941315,13.8042803728652,"0009","ECOLE FERNANDE LERICHE 2",FALSE,0,"BV0009","R03","R03",6.41535647668069,16.6705166538895,16.6705166538895,18.7626821305582,16.6705166538895,16.6705166538895,10.2551601772088,10.2551601772088,0,-2.09216547666873,-2.09216547666873,0,5.63590330603033,7.30550748851197,7.30550748851197,7.68936134106958,7.30550748851197,7.30550748851197,5.63590330603033,7.30550748851197,7.30550748851197,7.68936134106958,7.30550748851197,7.30550748851197,5.63590330603033,7.30550748851197,7.30550748851197,5.63590330603033,7.30550748851197,7.30550748851197,38.8433603398541,38.8433603398541,39.8433603398541,39.6115328650942,39.6115328650942,40.6115328650942,39.6115328650942,39.6115328650942,40.6115328650942,46.02764304666,46.02764304666,47.02764304666,46.7682871071735,46.7682871071735,47.7682871071735,46.7682871071735,46.7682871071735,47.7682871071735,6.41535647668069,6.41535647668069,6.41535647668069,16.6705166538895,16.6705166538895,16.6705166538895,16.6705166538895,16.6705166538895,16.6705166538895,18.7626821305582,18.7626821305582,18.7626821305582,16.6705166538895,16.6705166538895,16.6705166538895,16.6705166538895,16.6705166538895,16.6705166538895,6.41535647668069,16.6705166538895,16.6705166538895,18.7626821305582,16.6705166538895,16.6705166538895,38.8433603398541,39.6115328650942,39.6115328650942,6.41535647668069,16.6705166538895,16.6705166538895,"GUIRAUD",16.6512903187379,6.41535647668069,6.41535647668069,6.41535647668069,6.41535647668069,6.41535647668069,16.6705166538895,16.6705166538895,16.6705166538895,16.6705166538895,16.6705166538895,16.6705166538895,16.6705166538895,16.6705166538895,16.6705166538895,16.6705166538895,18.7626821305582,18.7626821305582,18.7626821305582,18.7626821305582,18.7626821305582,16.6705166538895,16.6705166538895,16.6705166538895,16.6705166538895,16.6705166538895,16.6705166538895,16.6705166538895,16.6705166538895,16.6705166538895,16.6705166538895
3190,166.456423878076,-22.2976839894591,39.5809653759366,14.2430703746808,"0009","ECOLE FERNANDE LERICHE 2",FALSE,0,"BV0009","R03","R03",4.06762903587909,16.4909934345961,16.4909934345961,18.5831589112648,16.4909934345961,16.4909934345961,12.423364398717,12.423364398717,0,-2.09216547666873,-2.09216547666873,0,5.71991720877933,7.38952139126097,7.38952139126097,7.77337524381858,7.38952139126097,7.38952139126097,4.06762903587909,7.38952139126097,7.38952139126097,7.77337524381858,7.38952139126097,7.38952139126097,5.71991720877933,7.38952139126097,7.38952139126097,4.06762903587909,7.38952139126097,7.38952139126097,38.8433603398541,38.8433603398541,39.8433603398541,39.6115328650942,39.6115328650942,40.6115328650942,39.6115328650942,39.6115328650942,40.6115328650942,46.02764304666,46.02764304666,47.02764304666,46.7682871071735,46.7682871071735,47.7682871071735,46.7682871071735,46.7682871071735,47.7682871071735,4.06762903587909,4.06762903587909,4.06762903587909,16.4909934345961,16.4909934345961,16.4909934345961,16.4909934345961,16.4909934345961,16.4909934345961,18.5831589112648,18.5831589112648,18.5831589112648,16.4909934345961,16.4909934345961,16.4909934345961,16.4909934345961,16.4909934345961,16.4909934345961,4.06762903587909,16.4909934345961,16.4909934345961,18.5831589112648,16.4909934345961,16.4909934345961,38.8433603398541,39.6115328650942,39.6115328650942,4.06762903587909,16.4909934345961,16.4909934345961,"GUIRAUD",17.9288203392488,4.06762903587909,4.06762903587909,4.06762903587909,4.06762903587909,4.06762903587909,16.4909934345961,16.4909934345961,16.4909934345961,16.4909934345961,16.4909934345961,16.4909934345961,16.4909934345961,16.4909934345961,16.4909934345961,16.4909934345961,18.5831589112648,18.5831589112648,18.5831589112648,18.5831589112648,18.5831589112648,16.4909934345961,16.4909934345961,16.4909934345961,16.4909934345961,16.4909934345961,16.4909934345961,16.4909934345961,16.4909934345961,16.4909934345961,16.4909934345961
3191,166.457394329959,-22.2976813499736,50.2216728811073,32.3637111038233,"0011","ECOLE JEAN MERMOUD 2",FALSE,0,"BV0011","R03","R03",4.81537376184626,17.2387381605633,17.2387381605633,4.81537376184626,17.2387381605633,17.2387381605633,12.423364398717,12.423364398717,0,12.423364398717,12.423364398717,0,5.81138859203886,7.4809927745205,7.4809927745205,5.81138859203886,7.4809927745205,7.4809927745205,4.81537376184626,7.4809927745205,7.4809927745205,4.81537376184626,7.4809927745205,7.4809927745205,5.81138859203886,7.4809927745205,7.4809927745205,4.81537376184626,7.4809927745205,7.4809927745205,30.5779931566121,30.5779931566121,30.5779931566121,38.0946036434051,38.0946036434051,38.0946036434051,38.0946036434051,38.0946036434051,38.0946036434051,54.2590363683087,54.2590363683087,55.2590363683087,46.7682871071735,46.7682871071735,47.7682871071735,46.7682871071735,46.7682871071735,47.7682871071735,4.81537376184626,4.81537376184626,4.81537376184626,17.2387381605633,17.2387381605633,17.2387381605633,17.2387381605633,17.2387381605633,17.2387381605633,4.81537376184626,4.81537376184626,4.81537376184626,17.2387381605633,17.2387381605633,17.2387381605633,17.2387381605633,17.2387381605633,17.2387381605633,4.81537376184626,17.2387381605633,17.2387381605633,4.81537376184626,17.2387381605633,17.2387381605633,30.5779931566121,38.0946036434051,38.0946036434051,4.81537376184626,17.2387381605633,17.2387381605633,"GUIRAUD",19.2546027805102,4.81537376184626,4.81537376184626,4.81537376184626,4.81537376184626,4.81537376184626,17.2387381605633,17.2387381605633,17.2387381605633,17.2387381605633,17.2387381605633,17.2387381605633,17.2387381605633,17.2387381605633,17.2387381605633,17.2387381605633,4.81537376184626,4.81537376184626,4.81537376184626,4.81537376184626,4.81537376184626,17.2387381605633,17.2387381605633,17.2387381605633,17.2387381605633,17.2387381605633,17.2387381605633,17.2387381605633,17.2387381605633,17.2387381605633,17.2387381605633
3192,166.458364781807,-22.2976787048819,31.9466713916988,39.2002545366069,"0011","ECOLE JEAN MERMOUD 2",FALSE,0,"BV0011","R03","R03",6.20175077402684,18.9892182071127,18.9892182071127,6.56585380839565,18.9892182071127,18.9892182071127,12.7874674330858,12.7874674330858,0,12.423364398717,12.423364398717,0,6.03362512900447,7.76547490826539,7.76547490826539,6.09587072578375,7.76547490826539,7.76547490826539,6.03362512900447,7.76547490826539,7.76547490826539,6.09587072578375,7.76547490826539,7.76547490826539,6.03362512900447,7.76547490826539,7.76547490826539,6.03362512900447,7.76547490826539,7.76547490826539,30.5779931566121,30.5779931566121,30.5779931566121,38.0946036434051,38.0946036434051,38.0946036434051,38.0946036434051,38.0946036434051,38.0946036434051,54.2590363683087,54.2590363683087,55.2590363683087,46.7682871071735,46.7682871071735,47.7682871071735,46.7682871071735,46.7682871071735,47.7682871071735,6.20175077402684,6.20175077402684,6.20175077402684,18.9892182071127,18.9892182071127,18.9892182071127,18.9892182071127,18.9892182071127,18.9892182071127,6.56585380839565,6.56585380839565,6.56585380839565,18.9892182071127,18.9892182071127,18.9892182071127,18.9892182071127,18.9892182071127,18.9892182071127,6.20175077402684,18.9892182071127,18.9892182071127,6.56585380839565,18.9892182071127,18.9892182071127,30.5779931566121,38.0946036434051,38.0946036434051,6.20175077402684,18.9892182071127,18.9892182071127,"EAU VIVE",20.3016995118258,6.20175077402684,6.20175077402684,6.20175077402684,6.20175077402684,6.20175077402684,18.9892182071127,18.9892182071127,18.9892182071127,18.9892182071127,18.9892182071127,18.9892182071127,18.9892182071127,18.9892182071127,18.9892182071127,18.9892182071127,6.56585380839565,6.56585380839565,6.56585380839565,6.56585380839565,6.56585380839565,18.9892182071127,18.9892182071127,18.9892182071127,18.9892182071127,18.9892182071127,18.9892182071127,18.9892182071127,18.9892182071127,18.9892182071127,18.9892182071127
3193,166.43895846324,-22.298633608256,95.3022844246745,3.06220404996508,"0053","ECOLE LES LYS",FALSE,0,"BV0053","R02","R02",24.0285064772969,19.7795979981878,19.7795979981878,24.0285064772969,19.7795979981878,19.7795979981878,-4.24890847910912,-4.24890847910912,0,-4.24890847910912,-4.24890847910912,0,8.0098115659769,8.3786231854218,8.3786231854218,9.34654859303197,8.3786231854218,8.3786231854218,8.0098115659769,8.3786231854218,8.3786231854218,9.34654859303197,8.3786231854218,8.3786231854218,8.0098115659769,8.3786231854218,8.3786231854218,8.0098115659769,8.3786231854218,8.3786231854218,9.49482340701018,9.49482340701018,9.49482340701018,15.2182470870675,15.2182470870675,15.2182470870675,15.2182470870675,15.2182470870675,15.2182470870675,16.4754603597008,16.4754603597008,16.4754603597008,15.2182470870675,15.2182470870675,15.2182470870675,15.2182470870675,15.2182470870675,15.2182470870675,9.49482340701018,9.49482340701018,9.49482340701018,15.2182470870675,15.2182470870675,15.2182470870675,15.2182470870675,15.2182470870675,15.2182470870675,16.4754603597008,16.4754603597008,16.4754603597008,15.2182470870675,15.2182470870675,15.2182470870675,15.2182470870675,15.2182470870675,15.2182470870675,9.49482340701018,15.2182470870675,15.2182470870675,16.4754603597008,15.2182470870675,15.2182470870675,9.49482340701018,15.2182470870675,15.2182470870675,9.49482340701018,15.2182470870675,15.2182470870675,"BAIE DES CITRONS",2.96254283577367,9.49482340701018,9.49482340701018,9.49482340701018,9.49482340701018,9.49482340701018,15.2182470870675,15.2182470870675,15.2182470870675,15.2182470870675,15.2182470870675,15.2182470870675,15.2182470870675,15.2182470870675,15.2182470870675,15.2182470870675,16.4754603597008,16.4754603597008,16.4754603597008,16.4754603597008,16.4754603597008,15.2182470870675,15.2182470870675,15.2182470870675,15.2182470870675,15.2182470870675,15.2182470870675,15.2182470870675,15.2182470870675,15.2182470870675,15.2182470870675
